latitude,longitude
-23.708,114.69
-23.717,114.688
-23.251,114.997
-23.207,114.98
-23.249,114.99
-23.193,114.982
-23.196,115.004
-23.191,114.976
-23.229,114.966
-23.159,114.984
-23.167,114.992
-23.217,114.964
-23.209,114.959
-23.111,114.971
-23.2,114.932
-23.215,114.931
-23.225,114.933
-28.618,114.853
-28.617,114.863
-27.145,114.395
-27.169,114.37
-27.153,114.384
-27.163,114.392
-27.151,114.374
-27.162,114.382
-27.159,114.362
-27.154,114.394
-27.184,114.347
-27.178,114.369
-27.171,114.38
-27.174,114.338
-27.197,114.37
-27.187,114.367
-27.195,114.359
-27.164,114.36
-27.149,114.427
-27.179,114.364
-27.172,114.398
-27.16,114.438
-27.197,114.342
-27.182,114.409
-27.175,114.442
-27.205,114.38
-27.182,114.338
-27.152,114.4
-27.18,114.436
-27.174,114.34
-27.13,114.42
-27.124,114.393
-27.133,114.408
-27.137,114.368
-27.134,114.395
-27.115,114.378
-27.127,114.366
-27.118,114.351
-22.745,114.691
-22.688,114.659
-22.689,114.649
-22.699,114.641
-22.701,114.631
-22.683,114.628
-22.773,114.707
-22.779,114.731
-22.743,114.702
-22.763,114.705
-22.753,114.704
-23.815,114.784
-22.862,114.776
-22.869,114.816
-22.859,114.769
-23.781,114.793
-23.793,114.775
-23.787,114.754
-23.786,114.764
-23.784,114.773
-22.858,114.811
-22.867,114.813
-22.86,114.802
-22.855,114.771
-23.719,114.698
-23.71,114.7
-23.826,114.795
-27.167,114.334
-20.737,119.213
-20.745,119.217
-20.731,119.22
-20.742,119.209
-20.667,119.528
-20.661,118.777
-20.663,118.764
-20.678,119.155
-20.68,119.145
-20.655,119.155
-20.663,119.141
-20.652,119.102
-20.582,119.29
-20.58,119.294
-20.698,118.786
-20.722,118.791
-20.7,118.801
-20.712,118.799
-20.709,118.783
-20.719,118.776
-20.72,118.781
-20.954,119.488
-20.956,119.479
-20.929,119.433
-20.92,119.439
-20.919,119.444
-20.93,119.423
-20.928,119.433
-20.939,119.424
-20.915,119.46
-20.912,119.479
-20.914,119.47
-20.912,119.441
-20.935,119.421
-20.933,119.409
-20.902,119.463
-20.911,119.408
-20.939,119.395
-20.953,119.393
-20.963,119.393
-20.942,119.39
-20.863,119.319
-20.867,119.297
-20.888,119.307
-20.884,119.329
-20.893,119.285
-20.876,119.322
-20.893,119.303
-20.871,119.326
-20.889,119.325
-20.875,119.304
-20.88,119.3
-20.834,119.332
-20.827,119.324
-20.817,119.33
-20.811,119.336
-20.809,119.311
-20.831,119.329
-20.865,119.299
-20.876,119.301
-22.674,120.541
-22.669,120.566
-22.871,118.997
-22.88,119.045
-22.902,119.054
-21.495,119.496
-21.501,119.508
-22.242,120.303
-22.292,120.238
-22.284,120.261
-22.853,120.406
-22.153,120.269
-22.244,120.293
-22.449,120.365
-22.892,119.03
-22.196,120.236
-22.155,120.257
-22.153,120.267
-21.456,119.912
-21.464,119.915
-22.587,118.631
-22.603,118.652
-22.565,118.658
-22.673,118.619
-22.68,118.624
-22.666,118.59
-22.646,118.631
-22.636,118.633
-22.614,118.692
-22.613,118.683
-22.617,118.587
-22.631,118.574
-21.716,120.449
-28.894,120.197
-22.012,118.716
-22.012,118.71
-22.015,118.695
-22.017,118.668
-21.981,118.696
-21.991,118.615
-21.701,120.675
-21.678,120.697
-21.691,120.695
-21.703,120.694
-21.732,120.692
-21.721,120.691
-21.695,120.705
-21.712,120.702
-21.701,120.653
-21.697,120.688
-21.702,120.683
-21.701,120.7
-21.689,120.699
-21.693,120.664
-21.716,120.627
-21.379,118.965
-21.386,118.931
-21.379,118.925
-21.372,118.959
-21.3,118.924
-22.683,120.569
-22.897,118.923
-22.895,118.914
-22.885,118.905
-22.899,119.002
-22.9,118.943
-22.882,118.884
-22.872,118.874
-22.876,118.907
-22.894,118.904
-22.892,118.894
-21.186,118.902
-21.184,118.889
-21.165,118.905
-21.287,118.886
-21.294,118.919
-21.295,118.907
-21.169,118.915
-21.172,118.873
-21.975,118.598
