latitude,longitude
-20.674,119.539
-20.676,119.529
-20.673,119.548
-20.682,119.55
-20.888,119.711
-20.886,119.721
-22.258,120.414
-21.07,119.955
-21.068,119.967
-21.06,119.953
-21.447,120.128
-21.43,120.126
-21.455,120.124
-21.449,120.103
-21.453,120.133
-21.531,119.146
-21.435,120.158
-21.604,120.585
-21.605,120.583
-21.761,120.581
-21.747,120.578
-20.877,119.658
-21.047,120.249
-21.054,120.261
-21.044,120.267
-21.049,120.252
-21.013,120.271
-21.091,120.259
-21.093,120.246
-21.012,120.175
-23.235,119.899
-20.964,120.037
-21.026,120.14
-21.001,120.138
-20.913,119.61
-20.915,119.617
-20.905,119.629
-21.832,120.63
-21.203,119.471
-21.204,119.476
-21.825,120.635
-23.153,119.648
-22.378,118.284
-22.387,118.285
-22.402,118.272
-20.779,118.353
-20.781,118.334
-20.779,118.288
-20.777,118.3
-20.775,118.312
-20.792,118.265
-20.79,118.277
-20.789,118.29
-20.785,118.314
-20.787,118.302
-20.771,118.31
-20.757,118.277
-20.755,118.296
-20.753,118.29
-20.764,118.292
-21.115,117.964
-21.126,117.962
-21.258,118.421
-21.253,118.444
-21.267,118.447
-21.257,118.44
-21.266,118.45
-21.248,118.44
-21.26,118.442
-21.246,118.459
-21.27,118.451
-21.271,118.445
-21.276,118.421
-21.273,118.435
-21.275,118.415
-21.272,118.43
-21.244,118.467
-21.245,118.457
-22.873,118.041
-22.833,118.078
-22.835,118.129
-22.804,118.083
-22.802,118.133
-22.792,118.171
-22.832,118.195
-22.489,118.466
-21.02,118.07
-21.003,118.046
-21.006,118.072
-21.018,118.12
-21.001,118.067
-21.003,118.078
-21.026,118.067
-22.472,118.361
-22.499,118.416
-22.499,118.4
-22.497,118.416
-22.457,118.383
-22.448,118.381
-22.395,118.362
-22.386,118.36
-22.419,118.386
-22.433,118.358
-22.395,118.412
-23.018,118.173
-23.025,118.179
-22.969,118.169
-22.955,118.234
-22.952,118.27
-22.936,118.268
-22.899,118.177
-22.964,118.184
-23.097,118.092
-22.922,118.282
-22.967,118.165
-22.894,118.155
-22.931,118.222
-22.893,118.165
-22.901,118.176
-22.986,118.17
-22.953,118.283
-22.978,118.338
-23.093,118.446
-23.082,118.473
-23.086,118.414
-22.968,118.384
-22.981,118.392
-22.299,118.079
-22.308,118.08
-22.301,118.069
-22.29,118.077
-22.262,118.083
-22.24,118.083
-22.235,118.094
-22.23,118.084
-20.991,118.097
-20.991,118.064
-20.993,118.051
-20.987,118.058
-20.969,118.099
-20.969,118.107
-20.948,117.986
-20.913,117.994
-20.93,117.992
-20.934,118.031
-20.93,117.987
-20.948,117.991
-20.92,118.007
-20.947,118.012
-20.922,117.988
-20.921,117.998
-20.913,118.008
-20.911,117.997
-20.91,117.985
-20.911,118.014
-22.344,118.082
-22.335,118.081
-21.194,117.98
-21.196,117.985
-21.174,118.011
-21.173,118.017
-21.176,118.031
-20.966,118.143
-20.965,118.151
-20.953,118.128
-20.847,118.49
-20.839,118.502
-20.836,118.481
-20.834,118.47
-20.844,118.413
-20.843,118.425
-20.854,118.415
-20.806,118.411
-20.815,118.408
-20.766,118.506
-20.773,118.517
-20.764,118.515
-20.755,118.514
-20.748,118.503
-20.749,118.493
-20.757,118.504
-20.737,118.505
-20.735,118.494
-22.318,118.128
-21.238,118.44
-21.234,118.443
-22.312,118.121
-22.31,118.131
