latitude,longitude
-21.462,119.506
-22.736,119.999
-22.764,120.004
-22.755,120.005
-22.746,120.007
-21.158,118.9
-21.156,118.882
-20.917,120.34
-24.08,120.046
-24.105,120.027
-24.104,120.038
-24.102,120.049
-24.116,120.018
-24.096,120.026
-24.1,120.039
-24.102,120.045
-24.124,120.053
-21.379,119.213
-21.363,119.214
-21.373,119.206
-21.372,119.211
-21.364,119.199
-21.362,119.21
-21.479,119.637
-21.498,119.652
-24.092,120.079
-24.094,120.081
-24.107,120.073
-24.116,120.066
-24.013,120.096
-24.034,120.116
-24.023,120.114
-24.026,120.108
-24.015,120.098
-21.596,120.693
-21.484,119.661
-21.488,119.682
-21.451,118.238
-21.434,118.234
-21.173,118.293
-21.456,118.25
-21.432,118.25
-21.4,118.246
-21.414,118.249
-21.41,118.249
-21.407,118.282
-21.413,118.277
-21.405,118.28
-21.415,118.277
-21.424,118.279
-21.423,118.289
-21.956,116.087
-21.787,115.296
-21.777,115.294
-21.789,115.284
-21.779,115.282
-21.705,116.196
-21.677,116.132
-21.828,117.478
-21.831,117.51
-21.824,117.473
-21.827,117.505
-21.818,117.477
-21.828,117.479
-21.831,117.476
-21.837,117.471
-21.836,117.477
-21.683,117.452
-23.848,117.777
-34.206,115.942
-34.277,115.995
-34.281,115.976
-34.284,115.992
-34.273,115.988
-34.269,116.007
-34.277,115.989
-32.631,119.255
-33.625,118.473
-33.616,118.47
-33.621,118.49
-33.633,118.487
-34.577,116.538
-34.581,116.547
-34.579,116.533
-34.583,116.536
-33.826,118.429
-32.26,116.067
-32.264,116.099
-32.266,116.073
-32.257,116.085
-34.501,116.264
-34.499,116.3
-34.506,116.26
-34.504,116.295
-34.344,115.94
-34.335,115.942
-34.362,115.925
-34.359,115.954
-34.365,115.932
-34.353,115.939
-34.509,115.984
-34.5,115.982
-34.469,115.922
-34.502,116.109
-19.846,120.56
-19.865,120.502
-19.847,120.57
-19.897,120.487
-19.887,120.489
-19.889,120.502
-18.583,126.216
-18.069,125.946
-18.327,125.773
-18.326,125.771
-22.928,125.212
-23.012,125.259
-22.562,124.937
-22.945,125.729
-22.94,125.736
-20.612,126.618
-20.611,126.608
-32.258,116.093
-32.259,116.1
-32.268,116.084
-32.269,116.098
-31.941,116.356
-31.833,116.342
-31.834,116.343
-31.91,116.057
-31.894,116.058
-31.906,116.087
-31.904,116.053
-31.912,116.091
-32.065,115.927
-31.52,116.098
-31.501,116.093
-31.51,116.095
-31.508,116.108
-31.492,116.131
-31.906,115.809
-31.513,119.083
-31.858,115.89
-31.859,115.902
-31.73,115.937
-31.522,116.085
-31.512,116.083
-31.491,116.091
-31.503,116.081
-27.948,115.246
-27.945,115.232
-28.348,115.132
-21.148,120.896
-21.149,120.905
-21.111,120.957
-21.112,120.967
-21.12,120.956
-21.113,120.921
-21.112,120.93
-21.111,120.94
-21.115,120.911
-23.075,121.57
-24.933,120.95
-24.936,120.926
-22.696,122.389
-22.69,122.368
-22.699,122.37
-25.519,123.722
-25.517,123.733
-25.498,123.73
-25.477,123.671
-25.454,123.662
-25.462,123.674
-25.445,123.66
-25.5,123.669
-25.515,123.736
-25.51,123.66
-25.525,123.733
-25.529,123.702
-25.531,123.692
-25.496,123.675
-25.48,123.662
-25.498,123.665
-25.499,123.655
-25.454,123.65
-25.539,123.703
-25.489,123.738
-25.489,123.676
-25.532,123.725
-25.531,123.715
-25.498,123.736
-25.525,123.736
-25.538,123.716
-25.541,123.7
-25.543,123.713
-25.553,123.712
-24.302,126.746
-22.937,125.213
-22.938,125.723
-22.947,125.743
-23.009,131.839
-24.397,130.775
-24.945,120.946
-25.081,121.64
-24.083,120.081
-24.016,120.113
-24.093,120.069
-24.11,120.067
-25.076,121.66
-27.008,125.85
-27.006,125.861
-27.016,125.862
-26.258,125.612
-27.393,120.826
-27.399,120.818
-27.395,120.824
-27.391,120.814
-26.146,122.48
-26.534,122.546
-26.526,122.508
-26.555,122.521
-26.526,122.513
-26.534,122.541
-26.54,122.512
-26.541,122.517
-27.113,125.589
-27.111,125.623
-27.1,125.614
-27.116,125.615
-27.103,125.58
-27.119,125.553
-27.118,125.564
-27.116,125.575
-27.115,125.586
-27.138,125.556
-27.137,125.567
-27.146,125.568
-27.147,125.557
-27.127,125.565
-27.126,125.576
-27.139,125.545
-27.068,125.578
-27.067,125.589
-27.08,125.636
-27.078,125.647
-27.072,125.545
-27.071,125.556
-27.069,125.567
-27.078,125.501
-27.076,125.512
-27.061,125.554
-27.06,125.565
-27.129,125.557
-27.123,125.528
-27.13,125.564
-27.124,125.535
-26.16,125.199
-27.133,125.667
-27.151,125.642
-27.15,125.653
-26.261,125.644
-26.258,125.637
-27.456,124.573
-27.455,124.585
-27.455,124.579
-27.458,124.561
-27.445,124.577
-27.456,124.567
-27.435,124.576
-27.436,124.564
-27.457,124.622
-25.97,113.866
-27.252,123.453
-27.255,123.458
-26.658,121.119
