latitude,longitude
-20.637,120.445
-22.539,119.064
-22.509,119.016
-22.499,119.018
-22.538,119.13
-22.576,119.105
-22.57,119.13
-22.56,119.131
-22.558,119.12
-22.556,119.108
-22.572,119.141
-22.631,119.071
-22.655,119.017
-22.602,119.134
-22.593,119.092
-22.589,119.075
-22.603,119.076
-22.503,119.098
-22.606,119.078
-22.608,119.104
-22.598,119.098
-22.615,119.123
-22.538,119.07
-22.527,119.061
-22.536,119.059
-22.619,118.967
-22.613,118.999
-22.616,118.974
-22.609,119.071
-22.595,119.07
-22.608,118.95
-22.61,118.948
-22.616,118.9
-22.604,118.926
-22.629,119.025
-22.626,118.999
-22.624,118.917
-22.626,118.997
-22.644,118.941
-22.636,118.911
-22.604,119.095
-21.081,118.909
-21.069,118.907
-21.076,118.912
-22.375,118.769
-22.362,118.781
-21.742,119.751
-21.729,119.748
-21.749,119.749
-21.758,119.747
-20.864,119.597
-20.854,119.598
-20.852,119.585
-20.698,120.471
-21.454,118.58
-21.428,118.565
-21.464,118.601
-21.886,118.279
-22.394,118.347
-22.394,118.335
-23.071,118.145
-21.453,118.59
-21.474,118.599
-22.742,118.358
-22.766,118.381
-22.736,118.354
-21.828,116.728
-21.764,114.919
-21.774,115.403
-21.973,117.604
-22.228,116.601
-22.229,116.594
-22.243,116.586
-22.173,117.605
-21.962,115.577
-21.965,115.583
-21.982,115.605
-21.98,115.591
-21.979,115.577
-21.969,115.592
-21.968,115.578
-21.977,117.596
-21.891,115.687
-22.17,117.611
-22.153,117.61
-21.49,116.457
-21.489,116.469
-21.483,116.461
-21.492,116.459
-21.491,116.449
-18.402,129.039
-19.401,129.584
-19.47,126.219
-17.531,124.929
-32.054,118.95
-32.232,119.157
-34.12,116.727
-34.298,115.511
-34.296,115.526
-34.302,115.517
-34.288,115.513
-34.281,115.543
-34.279,115.514
-34.123,117.182
-32.796,119.159
-32.844,119.295
-32.91,119.136
-32.921,119.127
-32.469,119.332
-32.617,119.302
-32.489,119.338
-33.159,118.54
-32.678,117.336
-33.853,116.89
-32.136,118.394
-34.185,116.626
-34.16,116.614
-34.159,116.625
-34.157,116.636
-34.162,116.603
-34.163,116.647
-34.169,116.632
-32.916,118.327
-32.346,116.553
-32.338,116.561
-32.267,115.763
-32.576,115.873
-33.305,115.752
-32.346,118.13
-32.233,117.889
-32.237,117.896
-32.244,117.892
-34.652,116.195
-34.649,116.188
-34.655,116.179
-34.645,116.198
-34.567,116.266
-34.658,116.281
-34.661,116.265
-34.57,116.25
-34.559,116.247
-34.988,117.145
-20.331,120.157
-20.325,120.164
-18.804,123.047
-18.821,123.012
-18.835,123.118
-18.804,123.112
-18.841,123.016
-18.816,123.101
-18.806,123.035
-18.798,123.021
-18.794,123.046
-18.786,123.058
-18.812,122.917
-18.819,122.907
-18.813,122.927
-18.833,122.882
-23.254,128.594
-23.304,128.63
-23.313,128.672
-23.642,127.933
-23.645,127.937
-23.682,127.917
-23.681,127.928
-23.06,127.461
-22.007,125.755
-21.937,125.774
-21.917,125.737
-22.015,125.651
-21.949,125.734
-21.909,125.731
-21.999,125.653
-21.941,125.728
-22.008,125.646
-21.907,125.744
-21.919,125.724
-24.026,125.281
-23.984,125.242
-23.992,125.256
-24.022,125.26
-24.018,125.296
-24.002,125.257
-23.776,125.49
-24.055,125.441
-24.045,125.444
-24.058,125.404
-24.052,125.391
-23.848,125.605
-23.838,125.598
-23.819,125.617
-23.801,125.634
-23.826,125.656
-23.932,125.638
-23.925,125.677
-23.92,125.664
-23.893,125.659
-23.873,125.627
-23.779,125.675
-23.774,125.668
-24.804,127.77
-24.805,127.755
-24.822,127.774
-24.826,127.766
-24.539,125.766
-30.867,121.486
-30.87,121.484
-30.871,121.482
-30.861,121.491
-30.868,121.488
-30.865,121.492
-30.87,121.49
-30.87,121.491
-30.869,121.499
-30.871,121.494
-30.865,121.496
-30.868,121.493
-30.867,121.495
-30.867,121.499
-28.065,127.429
-28.065,127.413
-28.07,127.382
-30.862,121.502
-30.868,121.495
-30.866,121.5
-30.866,121.504
-27.919,123.613
-27.92,123.625
-31.198,116.347
-31.442,118.228
-31.461,118.222
-31.459,118.212
-31.45,118.213
-28.265,115.003
-31.056,116.472
-31.057,116.492
-30.631,116.263
-29.921,116.29
-31.44,116.516
-31.438,116.519
-31.142,117.908
-31.265,118.087
-31.273,118.096
-31.27,118.065
-31.276,118.091
-31.279,118.085
-31.773,117.98
-30.495,116.535
-30.514,116.525
-30.504,116.516
-30.902,117.654
-31.088,119.108
-31.269,119.054
-31.48,118.454
-31.405,118.424
-31.412,118.454
-30.656,116.387
-30.666,116.385
-30.674,116.4
-30.672,116.389
-31.679,118.629
-31.705,118.318
-31.772,118.609
-31.547,118.482
-31.779,118.973
-31.765,118.98
-31.543,118.465
-31.776,118.34
-31.787,118.317
-31.643,118.377
-32.544,119.471
-32.549,119.486
-32.547,119.497
-32.471,119.322
-32.528,119.504
-32.538,119.495
-32.486,119.356
-31.384,117.437
-31.267,117.709
-31.269,117.721
-31.312,117.695
-31.22,117.73
-31.203,117.617
-31.296,117.675
-31.29,117.668
-32.135,118.405
-32.24,117.881
-30.867,121.484
-30.161,116.269
-31.916,115.978
-31.71,118.26
-31.693,118.273
-31.94,116.048
-31.941,116.038
-31.912,116.075
-32.055,118.939
-32.108,118.92
-32.062,118.983
-32.049,119.045
-32.221,119.154
-31.747,117.281
-31.521,117.132
-31.679,116.654
-31.688,116.677
-31.691,116.672
-31.709,115.83
-31.7,115.829
-31.66,115.772
-31.85,115.761
-31.075,116.474
-31.061,116.469
-31.439,116.532
-32.274,115.783
-31.171,116.771
-31.855,118.306
-31.857,118.295
-30.81,117.073
-31.453,119.116
-31.31,119.29
-31.319,119.292
-31.561,119.306
-31.483,119.317
-31.321,119.07
-31.084,119.275
-31.013,118.549
-31.542,117.11
-31.428,118.83
-31.407,118.435
-31.596,118.601
-31.601,118.576
-31.852,115.772
-31.712,118.271
-31.746,118.32
-31.744,118.293
-31.769,118.327
-31.778,118.329
-30.916,116.67
-31.444,116.524
-31.435,116.537
-31.445,116.509
-31.451,119.094
-31.771,118.948
-31.766,118.969
-31.783,118.951
-31.321,119.063
-31.317,119.085
-31.862,119.145
-31.427,119.136
-31.972,119.025
-31.97,119.014
-31.624,119.032
-31.38,119.001
-31.696,116.648
-31.696,116.686
-31.769,118.848
-31.739,118.632
-31.051,116.496
-31.174,117.949
-31.169,117.972
-31.14,117.895
-31.62,117.483
-31.271,118.089
-31.452,118.224
-31.274,118.108
-31.356,117.621
-31.205,117.591
-31.923,116.041
-31.922,116.035
-31.918,115.967
-30.893,117.638
-31.711,115.819
-31.701,115.817
-31.848,118.311
-31.855,118.308
-31.744,117.298
-31.656,115.788
-30.81,116.092
-30.816,116.052
-29.863,115.505
-18.434,125.754
-21.203,122.136
-21.194,122.094
-21.192,122.1
-21.177,121.99
-23.07,124.404
-23.074,124.44
-23.071,124.411
-22.932,123.03
-23.088,123.195
-24.035,123.479
-23.546,124.86
-23.79,124.776
-21.635,124.197
-21.928,120.938
-22.89,122.118
-22.895,122.151
-22.208,122.869
-22.204,122.848
-21.513,124.521
-21.903,124.301
-24.219,123.594
-22.309,123.369
-23.646,127.911
-23.647,127.93
-23.641,127.936
-23.671,127.926
-23.462,129.658
-24.8,127.764
-24.817,127.743
-24.814,127.77
-23.073,127.491
-23.071,127.475
-23.065,127.443
-23.062,127.493
-23.085,127.422
-23.079,127.456
-23.076,127.44
-23.064,127.44
-23.062,127.454
-22.765,123.817
-23.056,124.406
-23.056,124.412
-23.99,125.261
-24.024,125.248
-23.974,125.256
-23.843,125.634
-23.856,125.649
-23.821,125.63
-23.823,125.643
-24.058,125.455
-24.053,125.428
-23.933,125.648
-23.924,125.649
-23.926,125.659
-23.923,125.64
-23.92,125.681
-23.918,125.671
-23.786,125.671
-23.788,125.653
-23.91,125.673
-23.902,125.66
-23.878,125.634
-23.895,125.648
-23.871,125.638
-23.896,125.662
-23.282,128.607
-23.274,128.623
-23.283,128.599
-23.288,128.625
-23.311,128.642
-23.314,128.622
-23.31,128.646
-23.311,128.651
-23.983,125.257
-24.018,125.289
-23.841,125.611
-23.852,125.565
-24.029,125.453
-24.05,125.41
-25.364,130.193
-25.346,130.142
-25.373,130.125
-25.311,130.144
-25.313,130.154
-25.325,130.137
-25.32,130.162
-25.325,130.152
-25.333,130.148
-25.328,130.146
-25.334,130.162
-23.513,129.623
-25.389,130.23
-25.37,130.233
-24.626,123.364
-23.105,122.843
-22.889,122.128
-22.898,122.13
-18.569,123.828
-18.57,123.842
-18.607,123.898
-18.594,123.901
-18.583,123.84
-18.603,123.878
-18.62,123.887
-18.604,124.038
-18.601,124.053
-18.601,123.987
-18.598,124.002
-18.588,124.06
-18.607,124.018
-18.602,124.047
-18.604,124.033
-18.591,124.045
-18.67,124.161
-18.707,124.195
-18.716,124.187
-18.717,124.188
