latitude,longitude
-20.578,119.262
-20.58,119.268
-20.562,119.248
-21.923,118.859
-21.918,118.893
-21.921,118.852
-21.919,118.87
-21.927,118.866
-21.216,117.385
-21.225,117.383
-20.598,116.784
-23.603,114.166
-23.602,114.158
-23.588,114.113
-21.553,117.482
-20.589,116.778
-21.392,117.692
-21.393,117.681
-20.6,116.774
-20.702,116.679
-20.701,116.669
-19.753,126.443
-18.527,126.867
-33.343,115.98
-33.333,115.978
-33.335,115.968
-33.77,115.567
-33.825,117.538
-34.692,116.533
-34.689,116.54
-34.705,116.511
-34.703,116.533
-34.717,116.526
-34.714,116.54
-34.795,116.964
-34.793,116.978
-34.455,116.044
-34.462,116.034
-33.623,116.65
-34.648,116.368
-34.635,116.364
-34.639,116.358
-34.64,116.414
-34.641,116.397
-34.636,116.435
-34.633,116.452
-34.636,116.441
-34.639,116.424
-34.634,116.439
-34.628,116.44
-34.632,116.433
-34.631,116.431
-34.634,116.438
-34.609,116.437
-34.618,116.44
-34.631,116.42
-34.617,116.45
-34.609,116.409
-34.639,116.437
-34.614,116.424
-34.612,116.438
-34.613,116.415
-34.611,116.43
-34.626,116.388
-34.785,116.962
-33.825,117.546
-33.813,117.544
-33.812,117.536
-33.692,116.038
-33.689,116.045
-34.36,118.142
-34.363,118.135
-34.345,118.166
-34.341,118.173
-34.347,118.178
-34.347,118.177
-34.375,118.144
-34.343,118.185
-34.353,118.194
-34.362,118.209
-34.363,118.196
-34.353,118.188
-34.689,116.568
-34.698,116.553
-34.699,116.576
-34.713,116.556
-34.711,116.578
-34.734,116.602
-34.716,116.564
-34.701,116.555
-34.715,116.6
-34.724,116.622
-34.72,116.628
-34.725,116.602
-34.725,116.612
-34.723,116.629
-34.704,116.592
-34.726,116.596
-34.706,116.569
-34.704,116.586
-34.706,116.575
-34.743,116.623
-34.729,116.617
-34.726,116.621
-34.749,116.594
-34.741,116.627
-34.742,116.628
-34.716,116.582
-34.743,116.614
-34.732,116.627
-34.654,116.343
-34.645,116.333
-34.641,116.339
-34.977,116.552
-34.969,116.571
-34.97,116.578
-34.958,116.547
-34.956,116.569
-34.961,116.571
-34.95,116.566
-34.949,116.573
-34.952,116.588
-34.964,116.586
-34.962,116.564
-34.957,116.576
-34.953,116.56
-34.966,116.534
-34.965,116.548
-34.963,116.562
-34.965,116.526
-34.961,116.577
-34.96,116.59
-34.964,116.54
-34.981,116.572
-34.979,116.586
-34.974,116.542
-34.962,116.554
-34.972,116.556
-34.971,116.57
-34.959,116.583
-34.96,116.568
-34.956,116.532
-34.954,116.546
-34.954,116.53
-34.963,116.533
-34.956,116.543
-20.038,119.26
-17.333,123.702
-22.249,128.908
-22.393,128.956
-22.591,129.59
-22.579,129.601
-22.035,129.049
-22.049,129.045
-22.646,126.49
-22.652,126.526
-22.664,126.536
-22.673,126.533
-22.652,126.551
-22.668,126.528
-22.679,126.538
-22.683,126.514
-22.681,126.526
-22.684,126.52
-22.694,126.5
-22.696,126.512
-22.694,126.501
-21.247,125.309
-21.441,125.314
-21.459,125.318
-21.448,125.326
-21.457,125.327
-21.456,125.337
-21.467,125.329
-21.455,125.347
-21.468,125.319
-21.447,125.335
-30.872,121.5
-30.873,121.501
-30.87,121.492
-30.869,121.492
-30.864,121.486
-30.868,121.496
-30.865,121.495
-30.868,121.498
-30.865,121.499
-30.865,121.496
-30.868,121.492
-30.867,121.504
-30.25,116.314
-31.547,116.52
-30.683,116.563
-31.993,115.953
-31.991,115.939
-31.226,115.459
-31.239,115.438
-31.23,115.466
-31.241,115.452
-31.23,115.461
-31.417,115.769
-32.066,115.914
-31.331,116.756
-31.7,115.754
-31.711,115.744
-31.71,115.756
-31.691,115.761
-31.695,115.741
-31.855,115.888
-31.864,115.81
-32.063,115.928
-32.064,115.925
-32.061,115.928
-32.011,116.366
-32.016,116.351
-32.018,116.344
-32.009,116.341
-31.136,116.838
-31.904,115.814
-31.909,115.819
-30.964,118.042
-30.963,118.031
-30.946,118.041
-30.756,116.525
-31.245,115.463
-31.228,115.447
-31.238,115.449
-31.237,115.455
-31.24,115.458
-31.232,115.473
-31.336,116.761
-31.906,115.818
-31.856,115.902
-31.856,115.896
-31.863,115.894
-31.864,115.904
-32.098,115.803
-32.002,116.363
-32.007,116.354
-32.015,116.362
-32.01,116.357
-30.79,117.893
-30.945,118.03
-30.954,118.033
-30.955,118.044
-30.89,118.061
-32.059,115.922
-32.062,115.918
-32.062,115.923
-31.699,115.766
-31.708,115.767
-31.719,115.757
-31.705,115.748
-31.694,115.745
-31.712,115.759
-31.7,115.763
-31.705,115.751
-30.252,116.324
-18.983,125.264
-18.992,125.266
-21.138,124.543
-21.14,124.534
-21.153,121.312
-21.169,121.323
-21.167,121.329
-21.435,124.731
-21.437,124.741
-21.147,124.607
-22.59,120.773
-21.946,121.938
-21.955,121.92
-21.952,121.945
-23.459,121.573
-24.558,126.237
-23.461,121.562
-24.655,120.322
-24.657,120.342
-18.177,123.872
-18.19,123.872
-18.181,123.87
-18.173,123.888
-18.174,123.886
-18.174,123.881
-18.18,123.88
-18.178,123.89
-18.159,123.898
-18.171,123.879
-18.169,123.889
-18.168,123.899
-18.46,124.843
-18.248,124.075
-26.576,125.708
-23.334,114.927
-22.662,126.524
-22.675,126.508
-22.681,126.528
-22.681,126.499
-22.679,126.489
-22.689,126.502
-22.69,126.512
-22.705,126.51
-22.594,129.566
-22.592,129.578
-22.589,129.602
-22.584,129.564
-22.582,129.576
-22.594,129.435
-22.593,129.448
-22.65,126.514
-22.648,126.502
-22.654,126.526
-22.67,126.503
-22.685,126.502
-22.682,126.509
-23.428,121.578
-22.563,130.605
-22.385,128.956
-22.376,128.957
-22.378,128.967
-22.259,128.909
-22.401,128.958
-31.247,115.452
-31.236,115.461
-31.251,115.449
-30.759,116.5
-30.257,116.326
-30.809,116.076
-30.81,116.064
-30.868,121.494
-30.868,121.488
-30.87,121.489
-30.869,121.487
-30.871,121.489
-30.877,121.488
-30.875,121.494
-30.871,121.499
-30.873,121.494
-30.864,121.488
-30.864,121.493
-30.868,121.484
-30.872,121.475
-30.866,121.493
-30.869,121.491
-31.597,119.463
-31.595,119.481
-32.7,119.572
-23.572,114.133
-23.589,114.121
-19.535,123.856
-19.968,124.615
-33.771,115.572
-33.18,121.661
-33.192,121.65
-33.628,116.66
-33.182,121.648
-33.19,121.663
-15.811,128.762
-15.913,129.073
-15.544,128.607
-15.214,127.893
-15.948,129.032
-15.945,129.053
-22.578,129.613
-22.581,129.589
-14.812,133.034
-14.833,133.023
-14.822,133.019
-14.831,133.012
-14.809,131.723
-21.416,132.815
-19.402,129.94
-18.949,131.13
-19.407,130.854
-22.375,128.947
-22.677,130.552
-22.564,130.594
-21.422,132.797
-21.427,132.789
-23.474,134.729
-24.284,134.555
-23.86,132.961
-16.66,129.133
-15.059,130.319
-15.098,130.396
-15.046,130.497
-15.156,130.443
-15.274,130.153
-15.352,130.046
-18.881,131.363
-14.801,131.22
-14.847,133.024
-15.151,130.445
-15.153,130.461
-15.069,130.456
-15.061,130.461
-15.222,129.92
-14.781,131.227
-15.547,131.264
-15.541,131.25
-14.354,132.457
-14.839,133.012
-19.416,144.182
-18.231,144.144
-14.82,133.046
-14.803,133.032
-14.814,133.024
-14.822,133.035
-14.827,133.031
-14.825,133.042
-14.82,133.008
-14.812,133.021
-14.832,133.018
-17.985,136.076
-17.133,136.1
-23.642,135.054
-23.635,135.049
-23.636,135.025
-23.463,134.758
-23.471,134.743
-23.203,134.876
-23.187,134.851
-23.192,134.878
-23.243,134.889
-23.238,134.896
-23.215,134.887
-23.213,134.874
-23.226,134.885
-23.218,134.901
-23.256,134.9
-23.246,134.902
-23.254,134.886
-23.26,134.914
-23.277,134.932
-23.264,134.935
-23.276,134.931
-22.764,150.391
-22.773,150.395
-22.795,150.363
-22.785,150.355
-23.351,150.573
-23.338,150.604
-23.329,150.676
-23.341,150.117
-23.343,150.129
-23.327,150.105
-23.319,150.103
-23.324,150.109
-23.299,150.062
-23.292,150.085
-23.305,150.104
-23.307,150.05
-23.308,150.061
-23.31,150.071
-23.324,150.049
-23.303,150.039
-23.276,150.094
-23.271,150.07
-23.307,150.132
-23.319,150.114
-23.32,150.105
-23.301,150.111
-23.31,150.113
-23.299,150.139
-23.305,150.148
-23.292,150.128
-23.294,150.139
-23.023,150.506
-23.023,150.168
-23.033,150.17
-23.024,150.146
-23.092,150.709
-22.993,148.709
-21.969,148.221
-21.855,148.167
-22.151,149.91
-22.155,149.891
-22.652,150.454
-22.661,150.424
-23.366,150.165
-21.493,148.523
-21.79,148.67
-21.801,148.672
-21.799,148.682
-23.187,148.33
-22.439,149.629
-22.269,149.515
-22.983,149.809
-22.932,149.761
-22.35,147.991
-22.361,147.99
-22.356,148.002
-22.368,147.992
-21.793,148.672
-21.797,148.681
-21.64,149.049
-21.647,149.052
-21.651,149.078
-21.232,148.791
-22.268,149.519
-22.273,149.524
-22.027,149.479
-22.016,149.484
-22.023,149.495
-22.021,149.495
-21.729,149.009
-26.243,149.267
-23.716,150.284
-23.771,150.31
-23.697,150.266
-23.798,150.294
-23.701,150.254
-23.684,150.224
-23.793,150.31
-23.667,150.228
-23.804,150.313
-24.986,152.401
-25.962,150.256
-25.963,150.277
-25.971,150.253
-25.043,149.348
-26.063,151.755
-26.083,151.759
-25.146,149.573
-24.912,150.099
-26.059,152.219
-26.051,152.211
-26.042,152.209
-24.942,152.14
-25.61,148.344
-26.283,149.464
-26.283,149.466
-26.287,149.46
-26.286,149.472
-26.452,149.635
-25.626,150.648
-25.629,150.65
-25.631,150.664
-25.629,150.657
-26.646,150.217
-24.088,151.62
-25.225,150.357
-24.286,148.913
-24.295,148.911
-24.191,149.148
-24.186,149.148
-24.199,149.12
-24.187,149.138
-24.179,149.116
-24.163,149.099
-24.173,149.1
-25.567,149.928
-25.554,149.932
-25.534,149.801
-25.554,149.924
-25.559,149.922
-25.561,149.929
-25.596,149.962
-25.59,149.951
-25.581,149.949
-25.579,149.96
-25.582,149.959
-25.572,149.958
-26.06,152.231
-24.501,148.663
-24.506,148.674
-24.521,148.659
-25.833,152.704
-24.843,148.737
-25.675,152.564
-26.85,149.824
-26.846,149.825
-26.828,149.839
-23.57,148.961
-25.839,148.59
-24.379,148.49
-24.376,148.496
-24.376,148.489
-26.232,150.88
-26.264,150.909
-26.266,150.899
-26.259,150.902
-25.214,152.551
-26.036,151.655
-26.031,151.657
-26.041,151.648
-26.009,151.642
-26.012,151.678
-26.012,151.657
-26.011,151.67
-26.014,151.665
-26.004,151.663
-25.731,150.521
-25.719,150.54
-25.723,150.529
-25.723,150.527
-25.72,150.541
-25.726,150.528
-26.02,150.007
-26.422,152.698
-26.048,152.675
-26.041,152.696
-26.043,152.686
-17.422,143.82
-21.395,139.994
-26.671,139.426
-26.662,139.426
-26.664,139.441
-26.673,139.424
-26.674,139.439
-26.642,139.455
-26.641,139.466
-26.661,139.458
-26.685,139.417
-26.654,139.434
-26.653,139.445
-26.645,139.433
-26.636,139.431
-26.634,139.442
-26.633,139.453
-26.655,139.412
-26.652,139.429
-26.639,139.492
-26.691,139.42
-20.734,139.491
-20.733,139.479
-20.737,139.479
-21.339,139.544
-21.333,139.54
-20.318,140.307
-21.343,139.519
-20.732,139.483
-21.946,139.054
-21.945,139.044
-21.794,139.825
-21.795,139.815
-21.782,139.821
-31.51,152.406
-31.509,152.399
-31.514,151.507
-31.78,151.882
-31.458,151.922
-31.453,151.928
-31.463,151.927
-31.464,151.917
-31.463,151.928
-31.658,152.073
-31.669,152.071
-31.298,150.52
-31.308,150.522
-31.299,150.508
-31.768,150.055
-31.779,150.056
-31.766,150.052
-31.775,150.055
-31.778,150.07
-31.774,150.044
-31.771,150.062
-31.785,150.049
-31.782,150.066
-31.781,150.054
-31.76,150.061
-31.762,150.072
-32.842,149.984
-32.838,150
-32.835,150.017
-32.85,150.002
-32.846,150.019
-32.857,150.022
-32.864,150.058
-32.863,150.071
-32.857,150.079
-32.873,150.081
-32.864,150.082
-32.881,150.068
-32.875,150.068
-32.889,150.07
-32.87,150.063
-32.884,150.065
-32.857,150.075
-31.98,149.573
-31.978,149.584
-34.467,150.876
-32.753,151.956
-32.752,151.968
-32.756,151.95
-32.826,151.736
-32.839,151.725
-32.836,151.739
-32.834,151.753
-32.836,151.731
-32.841,151.761
-32.833,151.744
-32.831,151.758
-32.838,151.753
-32.836,151.742
-32.827,151.744
-34.462,150.882
-34.462,150.882
-34.465,150.882
-34.465,150.882
-34.464,150.882
-34.457,150.89
-32.544,151.178
-32.543,151.167
-32.253,152.311
-33.844,150.897
-33.862,150.963
-33.844,150.902
-33.845,150.892
-35.089,150.655
-34.462,150.883
-34.461,150.879
-34.459,150.879
-34.459,150.877
-34.461,150.877
-36.095,149.079
-36.107,149.066
-34.463,150.878
-33.793,150.883
-33.788,150.882
-33.793,150.886
-34.467,150.876
-31.802,149.219
-31.8,149.23
-31.803,149.209
-31.793,149.217
-31.791,149.228
-34.46,150.88
-34.468,150.885
-34.461,150.886
-34.464,150.886
-34.465,150.879
-32.869,150.115
-32.878,150.113
-32.887,150.097
-32.882,150.092
-32.871,150.111
-34.462,150.89
-34.466,150.885
-34.466,150.886
-34.465,150.871
-34.456,150.873
-34.454,150.869
-34.47,150.882
-33.136,151.49
-33.136,151.485
-34.466,150.883
-33.946,151.195
-33.938,151.002
-30.798,147.808
