latitude,longitude
-20.694,119.736
-20.705,119.728
-20.703,119.737
-20.696,119.726
-20.685,119.734
-20.729,119.73
-20.713,119.704
-20.719,119.729
-20.721,119.717
-20.717,119.74
-20.705,119.69
-20.731,119.727
-20.732,119.735
-20.693,119.745
-20.684,119.744
-20.715,119.752
-20.728,119.755
-20.752,119.788
-20.769,119.783
-20.75,119.775
-20.74,119.773
-20.728,119.784
-20.718,119.782
-20.718,119.774
-20.543,119.21
-20.569,119.224
-20.571,119.215
-20.561,119.213
-20.552,119.212
-20.551,119.221
-20.56,119.223
-20.565,119.242
-20.566,119.247
-20.779,119.784
-22.283,120.328
-22.16,120.32
-22.113,120.341
-21.009,118.895
-22.084,120.403
-22.75,119.998
-22.748,119.98
-22.166,120.631
-21.134,119.193
-21.133,119.207
-22.066,120.648
-21.913,119.946
-21.924,119.937
-21.922,119.947
-21.922,119.96
-21.923,119.964
-21.914,119.994
-21.891,120.01
-21.893,120.066
-21.892,120.059
-21.902,120.075
-21.914,120.064
-21.912,120.076
-21.892,120.074
-21.894,120.062
-21.884,120.06
-21.879,120.069
-22.828,119.351
-21.062,119.693
-21.073,119.702
-21.071,119.691
-21.064,119.69
-21.066,119.706
-21.055,119.697
-21.053,119.717
-21.068,119.698
-21.058,119.678
-21.038,119.702
-21.165,119.157
-21.156,119.158
-21.151,119.141
-21,120.352
-21.856,120.343
-21.537,119.779
-21.771,118.77
-21.862,120.557
-21.854,120.544
-21.852,120.555
-21.85,120.548
-22.316,120.631
-23.222,119.472
-20.748,120.033
-21.761,118.772
-21.75,118.773
-21.356,120.153
-21.32,120.136
-21.302,120.104
-21.304,120.094
-21.861,120.083
-21.863,120.1
-21.837,120.099
-21.835,120.105
-21.83,120.078
-21.456,119.738
-21.452,119.761
-21.463,119.745
-21.458,119.768
-21.373,119.771
-21.372,119.777
-23.499,118.429
-22.019,118.158
-20.411,118.56
-22.511,118.519
-22.511,118.515
-21.686,118.045
-21.709,118.025
-21.708,118.034
-23.154,117.986
-23.14,118.034
-23.16,118.05
-20.552,118.402
-20.536,118.408
-20.535,118.397
-22.041,118.202
-22.002,118.197
-22.003,118.21
-22.031,118.18
-22.019,118.168
-22.014,118.208
-22.021,118.181
-22.022,118.194
-21.434,118.139
-21.432,118.123
-21.411,118.143
-22.103,116.58
-21.912,115.931
-21.897,115.93
-21.915,115.926
-21.9,115.924
-21.961,115.931
-21.963,115.923
-21.969,115.929
-21.979,115.927
-22.198,115.958
-22.568,115.781
-22.573,115.81
-22.571,115.796
-20.96,116.71
-21.813,115.184
-21.814,115.244
-21.824,115.235
-21.823,115.245
-21.804,115.183
-21.803,115.192
-21.795,115.181
-21.762,115.223
-21.763,115.233
-22.132,115.863
-22.162,115.836
-22.178,115.908
-24.483,115.011
-24.493,115.012
-24.483,115.026
-24.482,115.059
-24.488,115.08
-24.517,114.994
-22.306,116.244
-22.331,116.25
-22.331,116.257
-22.322,116.257
-22.356,116.283
-22.348,116.271
-22.317,116.259
-22.315,116.247
-22.102,116.371
-22.1,116.382
-22.25,116.289
-22.249,116.3
-22.224,116.306
-22.121,116.383
-22.205,116.201
-21.045,117.114
-20.603,116.781
-20.951,116.703
-20.952,116.721
-20.948,116.699
-20.951,116.711
-21.837,115.561
-21.826,115.593
-21.834,115.554
-23.673,114.281
-21.926,116.523
-21.946,116.553
-22.111,116.571
-22.112,116.556
-22.097,116.564
-22.091,116.538
-22.119,116.533
-22.129,116.525
-22.11,116.531
-22.004,116.425
-22.003,116.414
-22.006,116.418
-22.006,116.436
-22.008,116.429
-22.027,116.426
-22.017,116.428
-22.016,116.417
-22.073,116.521
-22.082,116.52
-22.103,116.527
-22.084,116.531
-22.002,116.465
-21.994,116.502
-22.018,116.469
-21.989,116.418
-22.01,116.429
-21.981,116.455
-21.978,116.499
-21.986,116.461
-22.005,116.423
-21.994,116.425
-21.997,116.459
-22.037,116.43
-21.989,116.496
-22.013,116.463
-22.006,116.5
-22.048,116.445
-22.059,116.452
-22.062,116.447
-22.046,116.45
-21.983,116.437
-21.973,116.428
-21.981,116.458
-22.005,116.482
-21.97,116.45
-21.97,116.435
-21.968,116.456
-21.985,116.416
-21.966,116.477
-21.964,116.498
-21.968,116.471
-21.966,116.492
-21.953,116.466
-21.961,116.459
-21.963,116.468
-21.964,116.478
-21.965,116.488
-21.969,116.447
-21.97,116.457
-21.993,116.427
-21.95,116.468
-21.953,116.46
-22.007,116.425
-21.996,116.421
-21.95,116.455
-21.969,116.471
-21.988,116.408
-21.986,116.421
-21.952,116.442
-22.08,116.47
-22.078,116.483
-22.075,116.497
-22.072,116.48
-21.929,116.427
-22.075,116.401
-22.067,116.363
-22.078,116.4
-22.091,116.38
-22.092,116.37
-22.089,116.391
-22.064,116.338
-22.034,116.398
-21.991,116.401
-22.005,116.399
-21.994,116.395
-22,116.392
-21.766,116.498
-21.731,116.486
-21.724,116.513
-21.74,116.51
-21.727,116.477
-21.713,116.471
-21.892,115.954
-21.91,115.961
-21.895,115.96
-21.912,115.956
-21.897,115.955
-21.879,115.968
-21.877,115.987
-21.978,115.953
-21.966,115.964
-21.87,115.945
-21.866,115.965
-21.85,115.977
-21.865,115.981
-21.866,115.974
-21.859,115.973
-21.861,115.985
-21.857,115.961
-21.849,115.975
-21.855,115.949
-21.851,115.987
-21.847,115.963
-21.841,115.988
-21.839,115.977
-21.84,115.983
-21.838,115.971
-21.871,115.983
-21.865,115.947
-21.836,115.969
-21.83,115.976
-21.869,115.95
-22.33,116.547
-22.338,116.549
-22.31,116.544
-22.312,116.523
-22.332,116.585
-22.347,116.57
-22.346,116.558
-22.343,116.575
-22.318,116.599
-22.278,116.556
-22.338,116.601
-20.597,116.781
-21.504,116.849
-21.502,116.859
-21.493,116.857
-21.492,116.867
-21.515,116.844
-21.548,117.703
-21.552,117.727
-21.544,117.681
-21.547,117.726
-21.545,117.714
-21.534,117.703
-21.547,117.674
-21.547,117.665
-21.559,117.667
-21.406,117.339
-21.408,117.329
-21.738,117.768
-21.747,117.77
-21.724,117.761
-21.763,117.693
-21.942,115.646
-21.815,117.36
-21.792,115.89
-21.802,115.893
-21.799,115.878
-21.791,115.895
-21.777,115.883
-21.803,115.888
-21.814,115.885
-21.812,115.888
-21.793,115.891
-21.813,115.877
-21.811,115.908
-21.826,115.909
-21.812,115.885
-21.827,115.886
-21.773,115.895
-21.765,115.883
-21.748,115.89
-21.775,115.906
-21.762,115.907
-21.76,115.888
-21.914,115.863
-22.416,117.113
-22.754,116.988
-22.737,116.987
-22.714,116.938
-22.741,116.957
-22.739,116.946
-22.72,116.923
-22.733,116.942
-22.735,116.953
-22.733,116.914
-22.729,116.891
-22.722,116.871
-22.642,116.905
-22.609,116.971
-22.586,116.969
-22.595,116.986
-22.581,116.914
-22.587,116.962
-22.58,116.92
-22.607,116.966
-22.596,116.956
-22.587,116.976
-22.591,116.916
-22.599,116.95
-22.568,116.896
-22.587,116.891
-21.636,115.902
-21.636,115.904
-21.645,115.906
-21.813,117.597
-21.832,117.648
-21.833,117.66
-21.759,117.651
-21.758,117.656
-21.803,117.626
-21.803,117.62
-20.958,116.7
-21.829,115.879
-21.842,115.888
-21.911,115.903
-21.917,115.867
-21.914,115.907
-21.971,115.892
-21.977,115.913
-21.963,115.895
-21.977,115.915
-21.953,115.885
-21.957,115.892
-21.959,115.878
-22.234,116.018
-22.252,116.016
-22.244,116.049
-22.243,116.054
-22.24,116.056
-18.887,127.677
-18.898,127.667
-18.716,126.63
-18.574,126.462
-18.573,126.472
-17.931,128.206
-18.458,126.599
-18.456,126.589
-18.64,126.493
-18.651,126.483
-18.649,126.494
-18.613,126.507
-18.896,127.679
-18.621,126.489
-18.63,126.491
-18.615,126.52
-18.598,126.48
-19.222,126.133
-19.224,126.153
-19.517,126.79
-19.521,126.77
-19.225,126.147
-19.212,126.149
-18.974,126.127
-18.981,126.072
-19.636,126.796
-18.903,128.311
-18.975,126.05
-18.985,126.052
-18.596,126.47
-18.983,126.062
-19.062,126.124
-19.071,126.126
-19.069,126.136
-19.063,126.114
-19.054,126.112
-19.876,125.744
-19.888,125.762
-19.887,125.752
-19.878,125.754
-19.879,125.764
-32.431,116.37
-32.424,116.382
-33.63,116.465
-33.628,116.482
-32.779,116.321
-32.777,116.334
-33.144,117.294
-34.816,118.264
-34.811,118.259
-34.831,118.261
-34.814,118.254
-34.801,118.304
-34.816,118.246
-33.206,116.755
-33.204,116.739
-33.203,116.745
-34.651,116.398
-34.654,116.39
-34.653,116.388
-34.398,118.665
-34.713,116.682
-34.723,116.686
-34.71,116.677
-34.695,117.305
-34.697,117.293
-34.758,116.873
-34.873,116.69
-34.646,116.826
-34.644,116.838
-31.21,118.302
-31.219,118.301
-34.802,118.296
-20.421,119.167
-20.42,119.177
-20.443,119.391
-18.581,121.743
-18.471,123.517
-18.47,123.513
-18.006,125.725
-18.003,125.74
-18.001,125.755
-18.003,125.747
-18.962,126.117
-18.974,126.06
-18.98,126.082
-18.992,126.063
-18.988,126.081
-22.664,128.128
-22.663,128.123
-20.646,124.956
-20.665,124.986
-30.865,121.482
-28.058,122.946
-28.056,122.961
-28.069,122.947
-30.869,121.501
-30.869,121.505
-30.869,121.5
-31.616,123.02
-31.617,123.026
-31.613,123.02
-30.867,121.492
-30.869,121.49
-30.871,121.491
-30.867,121.498
-30.867,121.494
-32.288,121.62
-32.286,121.631
-32.297,121.622
-32.295,121.633
-32.299,121.61
-32.278,121.618
-32.277,121.629
-32.283,121.632
-32.281,121.621
-32.315,121.62
-32.3,121.616
-32.302,121.628
-32.293,121.63
-32.291,121.618
-32.313,121.608
-32.304,121.64
-32.308,121.634
-32.306,121.622
-32.31,121.645
-32.319,121.643
-32.317,121.631
-32.324,121.617
-32.322,121.605
-32.326,121.629
-32.316,121.59
-32.304,121.637
-32.319,121.587
-32.307,121.635
-32.322,121.61
-32.322,121.601
-32.19,121.942
-32.192,121.935
-32.407,122.773
-32.436,122.757
-32.411,122.758
-32.449,122.737
-32.456,122.75
-32.447,122.748
-32.427,122.755
-32.409,122.769
-32.44,122.735
-32.438,122.746
-32.429,122.744
-32.42,122.76
-32.418,122.771
-32.163,122.55
-32.178,122.555
-32.171,122.557
-32.166,122.579
-32.171,122.566
-32.159,122.564
-32.168,122.559
-32.172,122.566
-31.702,123.338
-31.706,123.343
-31.696,123.32
-31.695,123.331
-31.705,123.322
-31.704,123.332
-31.702,123.343
-31.701,123.354
-31.703,123.334
-31.7,123.32
-31.706,123.348
-31.708,123.362
-31.713,123.331
-31.711,123.317
-31.758,123.306
-31.756,123.32
-31.753,123.333
-31.766,123.322
-31.721,123.339
-31.719,123.353
-31.736,123.315
-31.733,123.328
-31.743,123.331
-31.741,123.344
-31.731,123.342
-31.746,123.317
-31.729,123.355
-31.716,123.31
-31.713,123.323
-31.711,123.337
-31.726,123.312
-31.723,123.326
-31.703,123.321
-31.701,123.334
-31.707,123.317
-31.704,123.33
-31.713,123.297
-31.704,123.337
-31.718,123.306
-31.708,123.346
-31.78,123.289
-31.739,123.318
-31.727,123.341
-31.725,123.331
-31.724,123.32
-31.72,123.354
-31.718,123.343
-31.705,123.324
-31.704,123.313
-31.696,123.326
-31.701,123.358
-31.698,123.336
-31.7,123.347
-31.707,123.335
-31.716,123.333
-31.709,123.345
-31.715,123.322
-31.713,123.311
-31.71,123.356
-31.749,123.319
-31.736,123.34
-31.734,123.329
-31.733,123.318
-31.729,123.352
-31.745,123.338
-31.742,123.316
-31.743,123.327
-31.759,123.317
-31.751,123.33
-31.76,123.328
-31.784,123.301
-31.777,123.313
-31.775,123.303
-31.766,123.305
-31.768,123.315
-31.689,123.318
-31.78,123.316
-31.703,123.357
-31.702,123.369
-31.743,123.351
-31.793,123.305
-31.694,123.301
-31.785,123.302
-31.691,123.301
-31.786,123.314
-30.863,121.499
-30.864,121.49
-30.868,121.494
-30.865,121.5
-31.714,134.496
-31.707,134.503
-31.37,133.219
-31.36,133.216
-32.572,122.919
-32.538,122.907
-32.548,122.908
-32.544,122.903
-31.377,123.167
-31.368,123.165
-31.37,123.078
-31.372,123.133
-31.361,123.076
-31.365,123.148
-31.37,123.164
-31.382,123.095
-31.374,123.127
-31.367,123.159
-31.369,123.151
-31.383,123.088
-31.376,123.119
-31.358,123.146
-31.375,123.103
-31.363,123.159
-31.404,123.144
-31.403,123.151
-31.358,123.168
-31.36,123.155
-31.401,123.149
-31.357,123.153
-31.379,123.095
-31.367,123.155
-31.407,123.145
-31.403,123.165
-31.388,123.09
-31.354,123.152
-31.36,123.168
-31.351,123.08
-31.364,123.147
-31.351,123.164
-31.348,123.154
-31.378,123.092
-31.415,123.13
-31.415,123.137
-31.393,123.083
-31.362,123.146
-31.38,123.081
-31.359,123.172
-31.381,123.089
-31.355,123.138
-31.36,123.153
-31.357,123.139
-31.406,123.136
-31.409,123.126
-31.366,123.131
-31.364,123.145
-31.423,123.104
-31.414,123.157
-31.412,123.17
-31.408,123.128
-31.404,123.154
-31.402,123.168
-31.413,123.101
-31.387,123.192
-31.376,123.134
-31.374,123.147
-31.367,123.14
-31.356,123.082
-31.357,123.138
-31.363,123.147
-31.372,123.146
-31.396,123.174
-31.403,123.161
-31.372,123.179
-31.37,123.179
-31.368,123.19
-31.379,123.18
-31.378,123.192
-31.35,123.175
-31.36,123.177
-31.36,123.168
-32.532,122.787
-32.543,122.798
-32.531,122.794
-32.528,122.811
-32.553,122.811
-32.543,122.791
-32.541,122.81
-32.531,122.789
-32.519,122.787
-32.528,122.781
-32.516,122.772
-32.518,122.785
-32.527,122.783
-32.544,122.794
-32.55,122.785
-32.547,122.8
-32.558,122.803
-32.547,122.779
-32.526,122.774
-32.523,122.788
-32.515,122.771
-32.529,122.759
-32.536,122.776
-32.534,122.791
-32.518,122.756
-32.549,122.807
-32.517,122.765
-32.529,122.788
-32.518,122.725
-32.543,122.79
-32.516,122.756
-32.531,122.758
-32.514,122.787
-32.472,122.785
-32.548,122.759
-32.483,122.753
-32.477,122.761
-32.495,122.805
-32.559,122.745
-32.558,122.757
-32.548,122.754
-32.561,122.734
-32.541,122.741
-32.539,122.752
-32.55,122.743
-32.552,122.732
-32.521,122.748
-32.53,122.75
-32.497,122.794
-32.484,122.756
-32.504,122.749
-32.486,122.803
-32.479,122.79
-32.477,122.801
-32.495,122.747
-32.488,122.792
-32.485,122.745
-32.475,122.754
-32.487,122.734
-32.465,122.752
-32.476,122.743
-32.082,122.941
-32.025,122.965
-32.039,122.948
-32.021,122.951
-32.033,122.953
-32.027,122.946
-32.015,122.945
-32.013,122.963
-32.04,122.942
-32.039,122.955
-32.079,122.949
-32.031,122.941
-32.029,122.953
-32.018,122.946
-32.045,122.952
-31.363,123.065
-31.35,123.075
-31.396,123.032
-31.355,123.06
-31.351,123.061
-31.342,123.054
-31.347,123.074
-31.345,123.049
-31.358,123.051
-31.41,123.04
-31.357,123.056
-31.356,123.073
-31.359,123.034
-31.344,123.054
-31.339,123.064
-31.348,123.065
-31.36,123.046
-31.398,123.038
-31.407,123.04
-31.353,123.034
-31.351,123.044
-31.35,123.055
-31.341,123.053
-31.4,123.046
-31.354,123.063
-31.351,123.049
-31.362,123.046
-31.382,123.039
-31.397,123.015
-31.395,123.028
-31.412,123.046
-31.402,123.044
-31.414,123.033
-31.405,123.031
-31.355,123.027
-31.387,123.013
-31.38,123.06
-31.353,123.04
-31.35,123.053
