latitude,longitude
-27.708,114.719
-33.376,120.918
-33.383,120.905
-31.76,118.659
-20.785,115.443
-20.786,115.437
-20.787,115.432
-17.995,130.333
-17.964,130.374
-17.961,130.392
-17.945,130.383
-31.758,118.673
-33.833,117.944
-32.553,118.229
-32.824,118.011
-32.951,118.181
-32.829,118.006
-31.454,118.222
-31.755,116.78
-32.091,117.113
-32.922,117.74
-30.667,116.314
-31.553,116.67
-31.562,116.672
-31.754,116.791
-29.224,115.697
-32.394,117.704
-28.535,115.076
-28.001,115.203
-28.533,115.087
-32.089,117.125
-31.564,116.661
-31.355,117.181
-27.944,114.78
-27.942,114.79
-28.851,116.014
-28.841,116.012
-27.992,115.201
-27.706,114.716
-22.717,117.251
-27.709,114.726
-28.197,114.689
-28.195,114.699
-28.206,114.69
-28.198,114.679
-28.843,116.001
-28.512,115.763
-28.51,115.774
-31.127,116.726
-30.082,115.446
-27.999,115.213
-28.524,115.085
-29.916,115.439
-22.731,117.248
-33.335,119.006
-33.831,117.955
-33.888,116.946
-34.063,116.825
-34.074,116.816
-34.065,116.814
-32.34,117.791
-32.953,118.168
-32.942,118.179
-32.944,118.166
-32.738,118.169
-33.595,121.907
-33.604,121.905
-33.605,121.916
-32.736,118.002
-33.794,122.125
-33.262,121.588
-33.374,120.907
-17.951,130.373
-17.949,130.391
-17.96,130.379
-34.107,136.104
-33.572,136.35
-33.565,136.343
-34.198,136.003
-34.207,136.02
-34.197,136.018
-34.167,135.999
-33.397,135.441
-33.167,136.269
-33.177,136.27
-34.217,135.729
-34.113,135.755
-34.158,135.636
-34.115,135.74
-34.082,135.843
-33.087,135.319
-32.674,134.626
-23.561,148.192
-23.559,148.212
-26.173,152.953
-28.11,140.193
-22.573,139.16
-34.466,150.888
-33.488,146.832
-30.697,147.514
-30.695,147.544
-30.696,147.509
-30.693,147.538
-33.833,147.791
-34.349,146.685
-34.418,146.496
-34.308,146.413
-33.566,146.568
-34.012,145.88
-34.924,146.599
-34.92,146.617
-34.927,146.625
-34.061,147.669
-35.102,146.702
-35.537,146.314
-35.467,146.126
-35.512,146.325
-35.494,146.177
-35.432,146.265
-37.868,145.984
-37.866,146.112
-37.871,145.968
-33.753,145.735
-34.878,147.518
-34.873,147.538
-34.98,147.532
-34.239,146.766
-35.456,146.896
-41.377,144.849
-34.677,146.787
-34.056,147.69
-34.081,147.698
-34.92,147.759
-41.119,146.742
-41.351,144.891
-41.349,144.904
-41.378,144.843
-41.351,144.875
-27.447,149.643
-29.085,149.806
-27.438,149.645
-30.014,152.834
-35.523,146.328
-35.526,146.311
-35.515,146.308
-35.478,146.13
-35.437,146.27
-35.509,146.873
-35.367,146.11
-35.37,146.093
-35.109,146.71
-33.346,146.701
-33.355,146.699
-35.287,140.737
-33.823,142.017
-35.262,140.729
-35.274,140.733
-34.077,142.375
-34.066,142.377
-35.442,144.041
-35.444,144.028
-34.711,140.043
-34.71,140.054
-34.488,145.219
-34.931,146.607
-33.745,145.715
-33.756,145.718
-36.735,141.455
-35.534,146.332
-36.409,140.45
-36.199,142.432
-36.78,142.484
-36.925,143.093
-24.562,145.097
-24.565,145.111
-37.716,142.765
-37.714,142.777
-38.103,143.932
-38.105,143.92
-37.785,145.936
-38.181,144.025
-37.647,142.065
-37.646,142.077
-38.016,143.903
-38.097,143.905
-38.095,143.917
-37.9,143.585
-37.898,143.573
-37.907,143.57
-37.837,143.624
-29.227,149.126
-29.087,149.786
-26.184,152.943
-26.195,152.933
-26.174,152.941
-30.165,153.015
-26.024,151.049
-33.157,136.267
-35.001,137.499
-35,137.512
-34.285,135.948
-34.296,135.95
-34.209,136.005
-34.109,136.089
-34.215,135.745
-33.39,135.408
-34.686,137.838
-34.102,135.753
-33.507,138.632
-33.516,138.634
-33.515,138.645
-33.084,135.313
-35.078,139.371
-34.244,137.546
-34.243,137.553
-32.664,134.619
-32.663,134.624
-35.774,137.645
-35.773,137.658
-34.076,147.72
-34.055,147.683
-34.075,147.712
-34.188,148.075
-34.908,147.755
