latitude,longitude
-22.872,119.281
-22.101,120.251
-22.102,120.257
-23.31,119.771
-22.773,120.256
-21.904,119.278
-21.911,119.306
-21.913,119.317
-22.235,120.033
-22.231,120.007
-22.232,120.017
-22.234,120.023
-22.237,120.039
-22.254,119.999
-22.236,120.09
-23.119,119.118
-22.2,120.095
-22.195,120.063
-22.197,120.079
-22.192,120.048
-22.189,120.032
-22.189,120.097
-22.186,120.082
-22.183,120.066
-22.2,120.029
-22.203,120.111
-22.209,120.077
-22.203,120.045
-22.206,120.061
-22.214,120.043
-22.211,120.027
-22.212,120.093
-22.217,120.059
-22.22,120.075
-22.22,120.009
-22.223,120.025
-22.226,120.041
-23.346,118.945
-23.342,118.959
-23.339,118.941
-23.416,118.886
-23.392,118.891
-23.4,118.87
-23.412,118.868
-23.395,118.91
-23.404,118.889
-21.906,119.221
-21.913,119.233
-21.91,119.215
-21.918,119.219
-21.925,119.23
-21.922,119.212
-21.973,119.221
-21.961,119.223
-22.028,119.22
-24.49,119.397
-24.924,119.06
-24.928,119.066
-22.801,119.641
-23.149,119.779
-23.131,119.805
-23.135,119.766
-23.159,119.773
-23.138,119.782
-22.63,117.487
-22.394,117.176
-22.402,117.192
-22.511,117.11
-22.424,117.215
-22.414,117.164
-22.488,117.141
-22.442,117.158
-22.437,117.133
-22.433,117.187
-22.428,117.161
-22.483,117.116
-22.438,117.18
-22.447,117.151
-22.516,117.135
-22.576,117.192
-22.501,117.105
-22.571,117.167
-22.557,117.17
-22.465,117.108
-22.51,117.103
-22.569,117.165
-22.416,117.202
-22.426,117.204
-22.582,117.216
-22.579,117.201
-22.571,117.155
-22.505,117.112
-22.469,117.167
-22.547,117.145
-22.56,117.157
-18.184,128.835
-18.183,128.824
-18.18,128.802
-18.181,128.813
-18.171,128.814
-18.176,128.847
-18.177,128.779
-18.192,128.822
-18.213,128.831
-18.222,128.818
-18.207,128.803
-18.209,128.778
-18.231,128.818
-18.125,128.789
-18.231,128.754
-18.229,128.764
-18.173,128.843
-18.178,128.791
-18.168,128.792
-18.17,128.803
-18.204,128.832
-18.216,128.774
-18.217,128.785
-18.223,128.829
-18.235,128.79
-19.892,126.749
-19.955,126.613
-19.92,126.546
-19.908,126.553
-19.997,126.72
-19.999,126.73
-19.995,126.7
-19.994,126.756
-19.985,126.758
-19.415,126.754
-19.406,126.756
-19.403,126.736
-19.401,126.727
-19.421,126.734
-19.42,126.724
-19.523,126.87
-19.539,126.848
-19.429,126.73
-19.391,126.463
-19.39,126.454
-19.388,126.503
-19.386,126.494
-19.381,126.455
-19.393,126.473
-19.394,126.483
-19.379,126.446
-19.414,126.431
-20.001,127.722
-17.739,125.256
-17.748,125.255
-14.832,125.295
-14.83,125.285
-14.823,125.289
-17.907,125.147
-17.913,125.156
-14.526,125.169
-14.585,125.18
-14.584,125.17
-14.592,125.182
-14.593,125.171
-14.727,125.277
-14.821,125.3
-14.157,126.543
-34.803,116.631
-33.619,115.669
-33.689,116.198
-34.811,116.732
-20.414,119.93
-20.406,119.95
-20.426,119.928
-20.423,119.911
-20.418,119.948
-20.404,119.185
-20.398,119.211
-20.396,119.199
-20.408,119.209
-20.406,119.197
-20.437,119.198
-20.434,119.179
-20.438,119.192
-20.421,119.207
-20.427,119.213
-20.414,119.183
-20.418,119.207
-20.416,119.195
-20.069,120.2
-20.072,120.217
-20.16,120.198
-20.155,120.224
-20.146,120.195
-20.141,120.221
-20.151,120.17
-20.113,120.215
-20.137,120.167
-20.132,120.192
-20.127,120.218
-20.111,120.21
-20.13,120.187
-20.118,120.189
-20.125,120.213
-22.441,126.955
-23.99,125.652
-21.297,124.73
-21.287,124.722
-21.285,124.713
-21.294,124.711
-21.304,124.751
-21.285,124.762
-31.525,123.317
-31.528,123.338
-31.537,123.336
-31.536,123.326
-31.542,123.368
-31.582,123.985
-29.828,116.971
-29.832,116.99
-29.832,116.964
-29.848,116.979
-29.844,116.96
-29.871,117.033
-29.886,117.106
-29.932,116.966
-29.924,117.012
-29.917,117.058
-29.92,117.017
-29.896,117.108
-29.894,117.12
-29.903,117.062
-29.898,117.036
-29.873,117.128
-29.892,117.071
-29.846,116.989
-29.867,117.042
-29.829,117.003
-29.858,116.979
-29.856,116.991
-29.848,117.037
-29.838,117.096
-29.836,117.108
-29.844,117.061
-29.941,116.968
-29.859,117.028
-29.915,117.07
-29.924,117.072
-29.84,117.024
-29.861,117.016
-29.844,117.121
-29.854,117.063
-29.945,117.004
-29.943,117.016
-27.404,119.253
-27.407,119.268
-30.942,115.529
-30.933,115.528
-30.932,115.538
-27.793,119.451
-27.797,119.411
-27.985,119.527
-27.794,119.456
-27.986,119.535
-27.815,119.412
-27.815,119.419
-27.797,119.406
-28.013,119.569
-28.005,119.581
-27.8,119.451
-27.792,119.437
-30.939,115.551
-30.937,115.561
-30.945,115.574
-30.946,115.563
