latitude,longitude
-22.709,114.356
-22.688,114.373
-22.6,114.425
-22.596,114.419
-22.395,114.604
-22.375,114.61
-22.374,114.605
-22.533,114.493
-22.577,114.496
-22.542,114.495
-22.534,114.483
-22.436,114.527
-22.614,114.562
-22.517,114.54
-22.515,114.55
-22.441,114.541
-22.453,114.547
-22.575,114.576
-22.779,114.374
-22.798,114.367
-22.788,114.375
-22.752,114.369
-22.698,114.365
-22.689,114.363
-22.686,114.382
-22.543,114.485
-22.58,114.477
-22.568,114.495
-22.573,114.466
-22.44,114.621
-22.599,114.436
-22.438,114.55
-22.589,114.446
-22.409,114.607
-22.412,114.564
-22.359,114.608
-22.395,114.636
-22.365,114.638
-18.539,127.198
-18.542,127.155
-20.222,128.004
-20.005,128.096
-18.546,127.193
-18.545,127.184
-18.536,127.193
-19.978,128.113
-19.964,128.141
-19.983,128.086
-34.455,115.648
-34.425,115.655
-18.788,123.051
-18.799,123.075
-18.791,123.028
-18.777,123.026
-18.798,123.097
-18.805,123.099
-18.807,123.109
-18.468,122.818
-23.533,128.673
-24.872,128.986
-24.86,128.987
-21.299,126.819
-21.53,127.27
-21.52,127.391
-21.6,127.303
-21.543,127.17
-21.542,127.16
-21.57,127.228
-21.55,127.149
-21.581,127.361
-21.559,127.151
-21.569,127.219
-21.597,127.283
-21.57,127.159
-21.59,127.364
-21.581,127.237
-21.579,127.227
-21.593,127.254
-21.591,127.245
-21.587,127.216
-21.597,127.224
-21.6,127.243
-21.604,127.272
-21.606,127.223
-21.61,127.231
-21.592,127.229
-21.607,127.277
-21.603,127.323
-21.589,127.275
-21.61,127.274
-21.591,127.272
-21.595,127.226
-21.624,127.263
-21.625,127.251
-21.628,127.225
-21.508,127.39
-21.588,127.373
-21.63,127.233
-21.627,127.208
-21.639,127.219
-23.996,124.756
-24.013,124.742
-24.014,124.753
-24.063,124.716
-24.01,124.818
-24.059,124.714
-24.067,124.753
-21.386,126.848
-21.383,126.957
-21.396,126.856
-21.405,126.855
-21.433,126.978
-21.451,126.978
-21.45,126.969
-21.603,127.03
-21.601,127.043
-21.599,127.056
-21.599,126.975
-21.595,127.002
-21.589,127.055
-21.592,127.028
-21.54,127.055
-21.528,127.066
-21.447,126.982
-21.459,126.971
-21.536,127.001
-21.457,126.902
-21.455,126.916
-21.46,126.937
-21.458,126.925
-21.45,126.938
-21.448,126.999
-21.459,126.919
-21.542,127.016
-21.541,127.004
-21.46,126.931
-21.47,126.93
-21.532,127.018
-21.552,127.015
-21.599,126.989
-21.297,124.943
-21.312,124.916
-22.656,125.868
-22.655,125.858
-29.329,127.01
-21.295,124.932
-21.286,124.934
-21.307,124.915
-21.304,124.906
-23.994,124.746
-24.061,124.706
-24.057,124.755
-24.018,124.782
-22.105,124.166
-22.095,124.168
-22.122,124.19
-22.109,124.17
-22.108,124.188
-24.104,124.677
-24.097,124.728
-24.089,124.649
-24.07,124.704
-24.069,124.694
-24.002,124.734
-24.067,124.684
-24.095,124.678
-24.093,124.668
-24.088,124.689
-24.104,124.693
-24.065,124.72
-24.08,124.651
-24.082,124.683
-24.869,129.024
-23.483,128.758
-25.182,126.447
-23.524,128.677
-23.521,128.655
-23.523,128.666
-23.532,128.665
-23.531,128.654
-23.523,128.671
-23.472,128.768
-23.52,128.644
-23.53,128.643
-24.005,124.754
-24.003,124.744
-24.002,124.778
-24.09,124.74
-24.08,124.744
-24.439,120.987
-24.749,120.795
-20.25,123.92
-20.248,123.94
-20.26,124.004
-20.252,123.947
-20.146,124.034
-20.175,124.022
-20.143,124.016
-20.183,124.008
-20.215,123.942
-20.167,124.008
-20.142,123.963
-20.131,123.994
-20.246,123.961
-20.244,123.981
-20.19,123.996
-20.216,123.999
-20.235,123.939
-20.233,123.959
-20.203,123.997
-20.201,124.018
-20.191,123.99
-20.168,123.967
-20.136,124.037
-20.198,124.012
-20.189,124.013
-20.199,124.021
-20.144,124.022
-20.173,124.01
-20.185,124.02
-20.221,123.951
-20.166,123.93
-20.15,123.927
-20.174,123.893
-20.19,123.897
-20.182,123.934
-20.207,123.979
-20.206,123.901
-20.199,123.938
-20.146,123.921
-20.138,123.957
-20.186,123.891
-20.178,123.928
-20.155,123.961
-20.162,123.924
-20.229,124.001
-20.218,123.978
-20.237,123.918
-20.231,123.98
-20.22,123.958
-20.189,124.011
-20.155,123.965
-20.221,123.864
-20.223,123.998
-20.272,124.022
-20.266,124.042
-20.257,123.985
-20.287,124.059
-20.275,124.041
-20.273,124.031
-20.282,124.03
-20.279,124.07
-20.276,124.051
-20.278,124.06
-20.281,124.02
-20.278,124.001
-20.28,124.011
-26.063,125.869
-25.902,125.899
-25.893,125.901
-26.061,126.039
-26.051,126.031
-25.914,125.918
-25.923,125.916
-26.075,125.887
-26.086,125.895
-25.716,125.09
-25.746,124.985
-25.744,124.974
-25.752,125.025
-25.718,125.017
-25.727,124.956
-25.72,124.989
-25.712,125.023
-23.254,131.528
-23.265,131.526
-23.522,128.683
-23.532,128.684
-22.585,114.567
-22.604,114.571
-22.565,114.584
-22.579,114.487
-22.566,114.574
-22.562,114.474
-22.553,114.472
-22.561,114.484
-22.552,114.482
-22.55,114.492
-22.57,114.485
-22.559,114.493
-22.564,114.464
-22.571,114.475
-22.587,114.422
-22.39,114.63
-22.46,114.519
-22.437,114.614
-22.376,114.626
-22.373,114.62
-22.424,114.624
-22.389,114.606
-22.38,114.634
-22.427,114.561
-22.65,125.856
-22.694,114.394
-22.789,114.366
-22.727,114.359
-22.724,114.379
-22.77,114.372
-22.771,114.363
-22.716,114.368
-22.707,114.366
-22.432,114.64
-22.452,114.537
-22.381,114.601
-22.36,114.613
-22.366,114.643
-22.381,114.639
-22.395,114.631
-22.442,114.557
-22.107,124.177
-22.097,124.179
-22.12,124.179
-22.112,124.192
-22.11,124.181
-22.584,114.577
-22.582,114.467
-22.588,114.488
-22.704,114.385
-22.78,114.364
-22.778,114.384
-22.718,114.358
-22.761,114.371
-22.695,114.384
-22.706,114.376
-22.702,114.346
-29.134,127.011
-25.706,125.019
-25.704,125.009
-25.778,125.01
-25.707,125.091
-25.747,124.995
-25.779,125.02
-25.79,125.028
-25.88,125.93
-25.898,125.931
-25.925,125.926
-25.904,125.909
-25.911,125.898
-25.913,125.908
-25.733,124.949
-26.074,125.877
-26.065,125.879
-26.056,125.877
-26.054,125.867
-26.036,125.87
-26.075,125.887
-26.069,125.878
-22.707,114.353
-22.697,114.374
-22.711,114.373
-24.738,120.786
-19.657,124.179
-20.134,124
-20.138,124.047
-20.139,124.056
-19.905,124.463
-19.91,124.421
-19.651,124.204
-19.655,124.167
-19.659,124.19
-19.677,124.235
-19.667,124.237
-19.675,124.224
-19.661,124.202
-19.673,124.212
-19.679,124.247
-19.671,124.26
-19.669,124.249
-19.82,124.486
-19.899,124.513
-19.897,124.504
-19.886,124.531
-19.888,124.535
-19.908,124.472
-19.884,124.447
-18.799,123.107
-18.796,123.087
-18.793,123.005
-18.78,123.003
-18.769,122.979
-18.722,122.887
-18.722,122.829
-16.546,128.558
-16.549,128.527
-16.584,128.499
-16.554,128.52
-16.565,128.529
-16.589,128.59
-16.58,128.591
-16.562,128.56
-16.585,128.593
-16.595,128.585
-16.589,128.599
-23.545,134.48
-23.606,134.661
-23.548,134.466
-23.622,134.639
-23.55,134.669
-23.615,134.67
-23.537,134.456
-23.585,134.67
-23.595,134.672
-23.555,134.478
-23.551,134.441
-23.55,134.471
-23.55,134.463
-32.306,134.022
-23.547,134.429
-23.547,134.421
-24.107,134.58
-24.095,134.582
-24.113,134.576
-24.024,134.615
-24.115,134.616
-24.134,134.653
-17.807,129.916
-17.874,129.888
-17.868,129.926
-17.856,129.885
-20.008,128.058
-20,128.088
-20.004,128.049
-21.529,127.389
-21.549,127.396
-21.547,127.386
-21.558,127.394
-21.548,127.391
-21.54,127.405
-21.55,127.404
-23.481,128.769
-23.473,128.757
-21.395,126.847
-21.393,126.837
-21.387,126.858
-21.411,126.834
-21.402,126.835
-21.404,126.845
-21.413,126.844
-21.596,127.214
-21.595,127.205
-21.552,127.168
-21.551,127.159
-21.561,127.161
-21.558,127.142
-21.568,127.15
-21.578,127.217
-21.588,127.225
-21.608,127.232
-21.605,127.213
-21.631,127.229
-21.628,127.232
-21.613,127.228
-21.541,127.221
-21.587,127.068
-21.606,127.003
-21.607,127.084
-21.632,127.22
-21.623,127.126
-21.621,127.139
-21.594,127.015
-21.591,127.041
-21.576,126.985
-21.539,127.068
-21.53,127.053
-21.534,127.014
-21.531,127.006
-21.595,127.039
-21.621,127.084
-21.623,127.097
-21.64,127.232
-21.577,126.972
-21.465,126.972
-21.469,126.918
-24.855,128.979
-21.556,127.385
-21.555,127.375
-21.539,127.269
-21.565,127.383
-21.598,127.293
-21.588,127.354
-21.584,127.256
-21.582,127.246
-21.606,127.282
-21.602,127.253
-21.607,127.292
-21.625,127.279
-21.606,127.32
-21.539,127.259
-21.537,127.267
-21.628,127.258
-21.629,127.245
-21.609,127.321
-21.579,127.387
-21.633,127.258
-21.589,127.386
-21.623,127.259
-21.425,126.989
-21.441,126.97
-21.442,126.98
-21.458,126.984
-21.458,126.998
-21.446,126.987
-21.448,126.926
-21.456,126.986
-15.083,128.302
-15.031,128.263
-15.022,128.264
-15.092,128.301
-15.086,128.293
-15.091,128.29
-21.696,132.965
-23.531,134.637
-23.555,134.664
-23.553,134.676
-23.545,134.661
-23.535,134.659
-24.095,134.576
-24.092,134.582
-24.052,134.614
-24.101,134.587
-24.111,134.589
-24.129,134.567
-22.606,132.747
-22.577,132.753
-22.591,132.787
-22.576,132.763
-22.586,132.754
-22.585,132.765
-22.613,132.747
-23.542,134.455
-23.54,134.429
-23.552,134.436
-23.519,134.524
-23.508,134.45
-23.506,134.462
-23.569,134.517
-23.549,134.447
-23.557,134.466
-23.545,134.41
-23.596,132.904
-23.604,132.914
-23.613,132.867
-21.509,133.979
-24.557,132.32
-24.566,132.322
-26.123,130.635
-18.538,127.19
-18.542,127.147
-29.137,127.016
-16.578,128.582
-16.588,128.492
-16.594,128.595
-16.552,128.558
-17.755,129.491
-17.756,129.482
-17.805,129.867
-17.8,129.864
-17.804,129.857
-17.806,129.906
-17.813,129.856
-17.815,129.866
-17.791,129.821
-17.82,129.812
-17.838,129.895
-17.835,129.874
-17.87,129.916
-17.849,129.865
-17.847,129.884
-17.845,129.893
-17.873,129.922
-23.249,131.518
-23.238,131.537
-23.269,131.525
-23.255,131.524
-23.491,131.654
-23.489,131.627
-17.836,129.884
-17.867,129.95
-17.854,129.895
-17.872,129.897
-17.863,129.896
-17.871,129.907
-17.857,129.891
-17.69,130.716
-19.813,144.275
-19.038,143.936
-19.621,143.858
-18.629,143.911
-19.967,143.85
-19.97,143.915
-18.647,143.912
-18.643,143.957
-19.774,144.288
-19.813,144.278
-19.824,144.273
-19.581,143.919
-19.601,143.949
-19.04,143.93
-19.041,143.909
-19.946,143.897
-19.978,143.852
-19.968,143.905
-23.168,135.983
-23.134,136.03
-30.177,134.972
-30.165,134.971
-30.164,134.989
-30.179,134.954
-23.888,135.183
-32.029,136.651
-23.524,134.462
-23.538,134.461
-23.555,134.485
-23.536,134.435
-23.564,134.531
-23.514,134.476
-23.619,134.648
-23.629,134.65
-23.617,134.658
-21.509,133.985
-24.106,134.584
-24.103,134.575
-24.099,134.599
-24.089,134.597
-24.113,134.607
-24.097,134.617
-24.131,134.605
-30.894,136.175
-30.638,135.73
-30.621,135.731
-30.633,135.735
-30.636,135.777
-30.896,136.22
-30.895,136.168
-30.893,136.123
-30.912,136.166
-23.124,135.96
-23.119,135.954
-23.139,135.958
-23.102,135.964
-23.124,135.869
-23.111,135.978
-23.104,135.952
-23.102,135.971
-23.114,135.868
-23.105,135.947
-23.102,135.885
-23.104,135.873
-23.089,135.849
-23.076,135.921
-25.295,136.544
-23.111,135.994
-23.032,136.11
-23.121,135.987
-23.041,136.131
-22.185,135.394
-22.295,135.427
-22.177,135.391
-22.188,135.397
-25.103,136.398
-25.109,136.392
-25.094,136.366
-25.1,136.372
-23.15,135.951
-23.103,135.959
-23.112,135.88
-23.114,135.874
-23.078,135.846
-22.088,135.318
-22.185,135.389
-22.298,135.313
-22.306,135.338
-22.304,135.351
-22.301,135.376
-22.313,135.365
-22.263,135.434
-22.291,135.285
-22.198,135.394
-22.172,135.401
-22.182,135.404
-22.877,149.449
-22.856,149.441
-23.79,150.393
-19.589,143.937
-18.648,143.907
-19.6,143.942
-19.618,143.875
-19.923,143.893
-19.935,143.895
-19.967,143.899
-19.986,143.86
-19.983,143.877
-19.574,143.919
-19.571,143.936
-19.038,143.926
-19.036,143.901
-19.971,143.852
-19.97,143.92
-19.038,143.731
-19.048,143.903
-19.045,143.92
-18.632,143.887
-20.735,139.49
-20.729,139.484
-35.326,149.181
-33.85,150.887
-33.815,150.844
-33.938,150.939
-20.592,148.112
-20.606,148.109
-20.62,148.11
-20.611,148.109
-20.62,148.107
-20.612,148.118
-20.629,148.105
-19.993,148.039
-20.762,148.745
-20.326,148.048
-20.599,148.15
-20.609,148.148
-20.608,148.149
-20.656,147.34
-18.269,145.504
-18.3,145.45
-20.441,146.263
-20.456,146.244
-20.452,146.268
-20.448,146.25
-20.443,146.274
-19.907,145.371
-19.903,145.351
-20.258,147.775
-20.58,147.375
-20.606,147.327
-20.61,147.334
-20.607,147.32
-20.612,147.303
-20.614,147.309
-20.609,147.308
-20.6,147.309
-20.563,147.377
-20.621,147.326
-20.618,147.306
-20.621,147.461
-20.619,147.448
-20.619,147.468
-20.616,147.455
-20.2,147.05
-20.318,147.096
-20.247,147.777
-20.456,147.139
-20.471,147.143
-20.465,147.162
-20.47,147.135
-20.611,147.166
-20.612,147.328
-19.027,133.848
-21.507,133.994
-19.968,143.86
-19.844,143.56
-18.877,143.476
-19.047,143.7
-19.616,143.864
-19.152,142.685
-20.249,145.367
-22.409,149.273
-23.579,149.129
-23.577,149.119
-23.879,149.529
-23.871,149.535
-24.207,148.173
-24.152,146.873
-24.159,146.879
-23.406,147.288
-19.108,142.677
-22.333,146.141
-23.395,147.218
-26.451,147.55
-23.984,145.97
-27.003,145.829
-27.012,145.803
-27.007,145.841
-27.009,145.846
-27.015,145.832
-27.014,145.821
-27.005,145.823
-27,145.836
-26.989,145.839
-23.637,146.296
-22.921,147.309
-26.464,147.738
-23.411,147.286
-23.631,147.342
-23.635,147.336
-23.985,146.003
-24.298,149.659
-24.163,146.857
-26.463,147.728
-24.208,148.192
-26.462,147.74
-26.462,147.731
-19.824,143.867
-20.401,144.116
-19.111,142.662
-19.1,142.66
-21.594,146.327
-21.04,147.714
-20.91,147.711
-21.159,146.012
-21.242,147.331
-21.239,147.339
-21.238,147.329
-21.332,147.606
-21.336,147.621
-21.764,147.158
-21.61,146.302
-21.598,146.562
-21.485,133.969
-23.522,134.436
-23.526,134.43
-23.528,134.456
-23.551,134.458
-23.549,134.474
-23.53,134.433
-23.541,134.435
-23.526,134.464
-23.521,134.51
-23.531,134.418
-23.515,134.462
-23.561,134.475
-23.566,134.522
-23.547,134.459
-23.549,134.453
-23.523,134.417
-23.516,134.464
-24.108,134.569
-24.119,134.571
-24.029,134.552
-24.024,134.597
-24.017,134.6
-24.015,134.613
-24.096,134.609
-24.133,134.615
-24.565,136.883
-24.569,136.875
-23.595,134.66
-23.527,134.645
-23.62,134.654
-23.53,134.652
-23.551,134.655
-23.549,134.697
-23.549,134.694
-25.312,136.564
-25.3,136.559
-25.295,136.565
-25.362,136.585
-25.305,136.545
-25.297,136.532
-25.313,136.544
-25.373,136.588
-25.379,136.61
-25.055,136.355
-25.093,136.378
-23.166,135.95
-23.137,135.986
-23.025,136.104
-23.134,135.953
-23.142,135.991
-23.127,135.993
-23.156,136.021
-23.157,136.009
-23.183,135.964
