latitude,longitude
-20.868,118.618
-22.931,120.444
-21.728,118.828
-20.959,118.646
-21,118.658
-20.87,118.593
-20.875,118.586
-14.358,129.755
-14.353,129.749
-14.363,129.75
-14.352,129.76
-14.301,129.532
-14.463,132.859
-14.471,132.87
-11.407,130.881
-14.246,129.686
-14.251,129.684
-14.262,129.674
-13.411,131.473
-11.791,133.193
-13.577,133.452
-14.124,129.678
-13.605,131.596
-13.252,133.588
-14.025,133.648
-14.013,133.679
-13.977,133.792
-13.839,133.854
-12.699,130.907
-14.284,132.763
-13.899,132.82
-12.466,130.67
-12.483,131.666
-14.149,130.586
-13.694,129.812
-13.699,129.845
-13.915,133.929
-13.906,133.951
-13.912,133.912
-13.906,133.891
-13.904,133.9
-13.869,133.969
-13.87,133.959
-13.024,131.21
-12.933,131.076
-14.259,129.469
-13.862,133.571
-17.558,133.534
-18.963,128.753
-18.964,128.761
-17.987,130.694
-18.03,130.712
-18.985,128.754
-18.984,128.769
-18.973,128.768
-18.985,128.759
-15.807,130.464
-16.217,128.334
-16.788,128.154
-16.787,128.169
-16.787,128.162
-15.737,128.36
-15.75,128.328
-15.737,128.341
-16.155,128.418
-16.142,128.395
-16.152,128.411
-16.179,128.371
-16.769,128.121
-16.781,128.122
-16.77,128.115
-14.559,126.585
-12.288,133.078
-11.982,132.653
-11.399,130.871
-11.755,130.499
-16.88,122.943
-17.36,123.704
-16.888,122.911
-16.901,122.908
-16.884,122.948
-16.884,122.906
-17.876,123.252
-15.266,130.254
-15.264,130.264
-23.626,121.68
-23.616,121.679
-23.613,121.682
-23.627,121.633
-23.628,121.69
-22.933,120.454
-17.515,123.743
-17.506,123.744
-17.505,123.735
-17.505,123.731
-17.502,123.765
-15.152,130.294
-15.156,130.214
-15.178,130.147
-15.188,130.365
-15.176,130.158
-15.207,130.368
-15.189,130.355
-15.169,130.287
-15.149,130.219
-15.148,130.203
-15.153,130.187
-15.15,130.209
-15.151,130.181
-15.14,130.191
-15.256,130.252
-12.861,131.491
-13.577,133.452
-13.482,133.343
-13.477,133.439
-13.474,133.458
-13.473,133.468
-13.469,133.37
-13.47,133.36
-12.195,133.573
-12.941,131.086
-12.492,131.668
-12.484,131.657
-12.96,133.894
-12.979,133.826
-12.945,134.092
-16.34,126.267
-16.341,126.278
-16.319,126.411
-19.334,121.923
-19.324,121.915
-19.328,121.944
-19.327,121.935
-19.325,121.925
-19.337,121.943
-19.339,121.952
-19.336,121.933
-19.348,121.951
-11.448,130.332
-11.424,130.893
-11.733,130.388
-11.746,130.429
-13.692,129.822
-13.7,129.834
-12.465,130.68
-12.657,131.34
-12.658,131.198
-12.854,131.499
-12.698,130.916
-16.184,128.377
-16.19,128.373
-16.144,128.42
-15.735,128.345
-15.739,128.326
-12.122,133.446
-17.549,133.533
-13.728,133.91
-13.21,133.681
-13.465,133.457
-13.898,133.93
-13.908,133.941
-14.014,133.669
-17.557,133.544
-13.865,130.4
-11.975,132.642
-11.973,132.651
-11.987,132.748
-11.959,133.196
-12.161,133.133
-12.521,131.128
-14.258,129.48
-17.427,127.101
-17.404,127.169
-17.381,127.173
-16.782,128.107
-16.781,128.116
-12.865,131.165
-12.932,131.085
-12.746,131.472
-17.419,127.16
-15.725,128.361
-15.748,128.342
-18.966,128.77
-16.142,128.405
-16.154,128.412
-18.968,128.788
-18.97,128.806
-18.983,128.774
-15.138,130.201
-15.185,130.352
-15.257,130.296
-15.255,130.263
-15.16,130.286
-15.15,130.284
-15.179,130.136
-14.303,129.521
-14.285,129.817
-14.261,129.685
-14.259,129.696
-14.252,129.673
-14.365,129.739
-14.355,129.738
-14.117,129.673
-14.284,129.811
-14.125,129.715
-14.296,129.807
-14.286,129.806
-12.171,133.067
-12.176,133.083
-14.018,133.64
-14.215,133.237
-13.595,131.604
-13.909,132.812
-13.815,132.896
-15.153,130.195
-15.146,130.213
-15.149,130.192
-15.806,130.475
-15.254,130.277
-15.175,130.168
-15.154,130.176
-15.141,130.18
-15.259,130.307
-15.754,130.222
-12.992,130.988
-13.023,131.219
-12.633,142.033
-14.224,133.239
-14.105,133.176
-14.103,133.185
-14.027,133.639
-13.9,132.819
-13.912,132.794
-13.91,132.803
-13.985,133.803
-13.961,133.71
-13.979,133.782
-13.986,133.793
-14.42,132.781
-14.419,132.79
-13.83,133.413
-13.829,133.422
-13.828,133.432
-13.855,133.56
-14.572,132.874
-14.798,142.448
-20.732,139.481
-20.732,139.474
-30.809,147.093
-30.855,147.073
-30.636,148.247
-13.788,133.889
-13.906,133.9
-13.848,133.855
-13.861,133.958
-12.803,133.873
-12.1,142.829
-13.923,136.685
-12.978,133.836
-12.939,135.187
-13.002,142.863
-12.427,141.83
-15.387,142.824
-13.521,142.144
-15.512,141.942
-12.003,132.637
-11.984,132.643
-11.801,133.194
-12.169,133.076
-11.91,132.892
-12.17,133.563
-11.856,133.331
-12.287,133.087
-12.113,133.459
-12.377,133.03
-12.637,142.055
-12.632,142.029
-12.431,141.852
-13.211,142.636
-15.297,141.772
-15.512,141.948
-14.801,142.467
-13.91,133.936
-12.805,133.863
-12.495,136.257
-12.519,136.247
-12.514,136.239
-12.121,134.126
-13.913,133.902
-13.656,134.23
-13.92,136.698
-13.914,136.69
-15.708,137.058
-15.94,136.201
-13.424,132.221
-13.423,132.231
-13.091,132.231
-13.467,133.447
-16.203,136.229
-16.205,136.216
-15.93,136.218
-16.205,136.222
-15.938,136.213
-30.004,149.359
-27.791,150.208
-29.423,150.756
-15.936,136.225
-15.928,136.211
-15.932,136.206
-22.989,148.581
-30.811,147.105
-28.731,148.776
-17.128,138.749
-17.286,138.686
-23.573,150.434
-24.663,151.807
-17.548,133.542
-29.425,150.721
-29.428,150.749
-30.638,148.261
-28.731,148.769
-29.254,148.399
