latitude,longitude
-22.484,119.052
-22.494,119.051
-22.496,119.062
-22.504,119.049
-22.519,119.082
-22.519,119.076
-22.141,119.027
-22.28,120.283
-22.276,120.273
-22.163,120.271
-22.158,120.293
-22.284,120.317
-22.292,120.278
-22.235,120.27
-22.5,119.086
-22.508,119.072
-22.696,118.926
-22.7,118.922
-22.225,120.262
-23.251,119.733
-23.295,119.821
-23.272,119.701
-23.231,119.67
-22.492,119.039
-22.51,119.084
-22.518,119.07
-21.334,118.904
-21.341,118.872
-21.367,118.886
-21.336,118.879
-21.32,118.875
-21.325,118.868
-23.424,119.006
-22.184,120.342
-22.24,120.343
-23.226,119.638
-22.226,120.178
-22.224,120.173
-22.142,119.155
-22.134,119.192
-22.125,119.154
-22.104,119.164
-22.116,119.182
-23.272,119.741
-23.269,119.818
-23.271,119.812
-23.258,119.729
-23.242,119.724
-21.692,118.344
-21.716,118.332
-21.664,118.092
-21.675,118.09
-21.752,118.125
-21.754,118.139
-21.7,118.363
-21.69,118.37
-21.687,118.363
-21.694,115.009
-21.692,114.995
-22.13,117.323
-22.153,117.363
-22.157,117.338
-22.183,117.387
-22.16,117.357
-22.165,117.332
-22.147,117.354
-22.075,117.271
-22.023,117.241
-22.159,117.542
-22.229,117.559
-22.147,117.551
-22.158,117.548
-16.999,131.847
-17.377,131.86
-17.052,133.443
-18.899,131.722
-18.888,131.699
-18.894,131.719
-17.584,132.215
-17.575,132.214
-18.896,131.715
-18.926,131.802
-17.66,127.911
-17.673,127.924
-17.684,127.833
-17.695,127.832
-17.73,127.925
-17.211,127.88
-17.224,127.893
-17.233,127.878
-17.235,127.892
-19.555,130.783
-19.558,130.768
-19.607,130.726
-18.043,127.514
-18.034,127.508
-18.342,129.167
-18.355,129.165
-18.404,129.159
-18.406,129.152
-20.114,131.091
-20.143,131.087
-20.072,130.987
-18.45,129.204
-18.465,129.222
-18.489,129.219
-18.799,126.464
-18.406,127.574
-17.804,127.687
-17.819,127.627
-17.828,127.612
-18.317,127.692
-18.411,127.586
-18.414,127.568
-18.539,128.657
-18.802,126.484
-18.636,128.708
-20.231,125.356
-20.222,125.354
-20.2,125.418
-20.208,125.405
-20.214,125.45
-20.217,125.473
-20.221,125.426
-20.223,125.438
-20.224,125.449
-20.226,125.46
-20.227,125.472
-20.23,125.413
-20.234,125.447
-20.206,125.473
-20.22,125.566
-20.297,125.609
-20.298,125.62
-20.217,125.589
-20.209,125.578
-20.212,125.556
-20.21,125.375
-21.553,125.106
-20.972,124.842
-20.992,124.83
-20.196,125.465
-20.205,125.452
-20.219,125.484
-20.203,125.501
-15.898,125.038
-20.26,125.403
-15.793,125.011
-15.909,125.023
-15.896,125.019
-15.906,125.018
-21.573,125.103
-21.574,125.114
-21.575,125.108
-21.584,125.095
-21.592,125.082
-21.6,125.069
-21.636,125.111
-21.649,125.062
-21.643,125.027
-21.617,125.027
