latitude,longitude
-22.048,119.636
-21.199,119.015
-21.267,119.045
-21.232,119.064
-21.275,119.059
-21.242,119.066
-21.24,119.079
-21.263,119.07
-21.265,119.057
-21.235,119.058
-21.233,119.071
-21.243,119.113
-21.245,119.109
-21.231,119.123
-21.238,119.109
-22.089,117.566
-22.072,117.553
-22.08,117.565
-18.84,126.425
-18.835,126.43
-18.834,126.424
-20.045,119.939
-20.024,119.914
-20.026,119.919
-20.03,119.943
-20.039,119.911
-18.837,126.413
-23.614,126.329
-23.612,126.318
-23.353,126.553
-23.608,126.337
-23.606,126.327
-24.245,125.839
-24.253,125.814
-22.749,125.285
-24.177,125.869
-24.181,125.867
-24.177,125.878
-21.486,125.962
-21.484,125.951
-21.477,125.964
-21.475,125.953
-21.48,125.962
-24.234,125.83
-24.236,125.841
-24.217,125.844
-24.132,125.712
-30.808,133.053
-30.81,133.048
-30.812,133.017
-30.795,133.047
-29.408,128.632
-28.932,128.898
-28.946,128.861
-28.264,124.769
-28.712,126.775
-28.623,129.424
-28.622,129.412
-28.612,129.414
-28.629,129.631
-28.689,126.87
-28.671,126.873
-28.679,126.861
-28.695,126.848
-28.7,126.878
-28.718,126.879
-28.211,129.216
-28.221,129.368
-28.235,129.248
-28.209,129.276
-28.206,129.282
-28.205,129.27
-28.247,129.27
-28.257,129.268
-29.139,129.812
-27.854,127.328
-29.061,129.602
-29.075,129.618
-29.074,129.625
-29.094,129.615
-28.792,129.725
-28.992,129.694
-28.99,129.682
-28.993,129.7
-32.242,134.706
-32.262,134.76
-28.643,129.092
-28.64,129.099
-28.896,129.907
-28.919,130.007
-28.904,129.97
-28.903,129.958
-28.901,129.945
-28.907,129.996
-28.92,130.006
-28.896,129.982
-28.892,129.923
-28.898,129.967
-28.99,130.269
-28.982,130.284
-28.979,130.257
-30.655,132.203
-30.648,132.174
-30.627,132.151
-30.61,132.124
-30.618,132.137
-30.573,132.087
-30.593,132.108
-30.601,132.122
-30.602,132.11
-30.571,132.099
-30.583,132.107
-30.581,132.101
-30.302,131.835
-30.292,131.854
-30.29,131.837
-30.28,131.855
-30.239,131.885
-30.224,131.747
-30.226,131.764
-30.22,131.818
-30.202,131.75
-30.2,131.733
-30.219,131.8
-30.213,131.749
-30.215,131.766
-30.279,131.838
-30.229,131.81
-30.241,131.903
-30.224,131.758
-30.222,131.741
