latitude,longitude
-14.387,129.785
-14.351,132.984
-14.302,133.036
-14.396,130.262
-14.423,130.079
-14.424,130.09
-14.431,130.137
-14.432,130.149
-14.423,130.084
-14.455,130.092
-14.397,130.203
-14.458,130.115
-14.494,130.231
-14.491,130.168
-14.483,130.155
-14.485,130.145
-14.485,130.193
-14.487,130.176
-14.488,130.203
-14.478,130.185
-14.345,129.663
-14.487,130.256
-14.497,130.256
-14.486,130.266
-14.452,133.135
-14.444,133.123
-14.45,132.926
-14.421,132.999
-14.457,132.949
-14.307,130.125
-14.308,130.137
-14.331,130.157
-14.366,130.11
-14.388,130.203
-14.39,130.215
-14.318,130.16
-14.376,130.082
-14.314,130.135
-14.261,129.869
-14.269,129.864
-14.211,131.489
-12.496,134.529
-12.394,132.996
-11.429,132.206
-11.35,132.333
-11.278,132.431
-13.111,130.352
-13.113,130.336
-11.474,132.933
-11.545,132.845
-11.533,132.792
-11.503,132.943
-11.505,132.932
-11.497,132.921
-11.498,132.911
-11.706,132.943
-11.676,132.949
-11.649,132.836
-11.642,132.814
-11.377,130.959
-11.382,130.967
-11.997,132.93
-12.012,132.932
-12.001,132.941
-11.68,130.735
-11.682,130.722
-11.668,130.713
-11.216,132.361
-11.22,132.319
-11.177,132.187
-13.856,131.831
-13.851,130.219
-13.846,130.199
-13.837,130.208
-13.724,130.284
-13.728,130.252
-13.716,130.251
-13.702,130.265
-11.879,133.163
-11.88,133.153
-11.872,133.071
-11.84,133.097
-11.814,133.108
-11.934,133.153
-11.937,133.17
-12.049,133.19
-12.037,133.065
-12.007,133.107
-12.004,133.065
-11.964,133.141
-11.966,133.131
-11.936,133.137
-11.926,133.146
-11.916,133.145
-11.903,133.126
-13.152,131.098
-13.486,134.098
-13.488,134.079
-13.481,134.068
-13.462,134.066
-13.917,130.289
-13.914,130.239
-13.917,130.263
-13.925,130.226
-13.914,130.224
-13.501,133.608
-13.579,133.555
-13.581,133.545
-13.558,133.501
-13.506,133.605
-13.5,133.598
-13.39,133.455
-13.369,133.472
-13.348,133.489
-11.674,130.837
-11.601,130.813
-13.653,130.752
-13.893,130.159
-13.931,130.177
-13.924,130.143
-13.873,130.17
-14.118,129.707
-14.12,129.718
-14.124,129.697
-11.467,131.147
-13.943,130.454
-13.953,130.453
-13.954,130.465
-13.941,130.458
-13.639,131.737
-13.648,131.632
-12.377,131.509
-13.732,132.587
-13.698,134.283
-13.686,134.247
-13.617,134.41
-13.631,134.171
-11.809,130.122
-11.245,132.058
-11.283,132.011
-11.286,132.018
-11.374,132.092
-11.351,132.033
-11.323,132
-11.313,131.999
-11.285,132.062
-11.282,132.006
-11.269,132.026
-11.25,132.024
-11.241,132.011
-11.234,132.061
-13.34,133.478
-13.017,130.685
-13.027,130.683
-13.035,130.676
-11.776,130.402
-11.78,130.393
-11.769,130.391
-11.771,130.377
-11.683,130.344
-13.939,133.246
-13.95,133.249
-13.704,133.35
-14.025,133.296
-13.454,133.377
-13.063,134.426
-13.066,134.407
-13.625,130.133
-13.656,130.059
-13.657,130.07
-13.672,130.103
-13.675,130.099
-13.677,130.082
-13.068,131.412
-13.072,131.386
-13.771,133.687
-13.774,133.651
-13.766,133.675
-13.708,133.817
-13.696,133.695
-13.69,133.674
-13.713,133.918
-13.701,133.796
-13.767,133.661
-13.769,133.682
-13.773,133.661
-13.762,133.634
-13.805,133.321
-13.695,133.705
-13.521,133.708
-13.466,133.968
-13.486,133.753
-13.403,133.824
-13.711,129.942
-13.716,129.975
-13.793,130.097
-13.795,130.108
-13.803,130.096
-13.722,130.105
-13.717,129.953
-13.707,129.935
-14.274,132.945
-12.955,131.667
-14.072,133.159
-14.226,133.015
-14.138,133.213
-14.228,131.438
-14.007,131.402
-14.009,131.416
-14.01,131.43
-14.016,131.411
-11.7,131.087
-11.406,131.49
-11.4,131.485
-11.411,131.483
-11.412,131.496
-11.412,131.49
-11.377,131.368
