latitude,longitude
-21.543,119.887
-21.553,119.882
-21.551,119.897
-21.212,120.539
-21.252,120.577
-32.246,116.043
-32.25,116.048
-32.068,115.914
-31.862,115.903
-31.992,115.948
-16.482,124.081
-16.481,124.09
-28.497,115.395
-19.335,130.787
-19.348,130.79
-19.356,130.832
-19.375,130.864
-19.319,130.804
-19.341,130.829
-16.63,133.52
-16.627,133.504
-19.349,130.839
-19.362,130.836
-19.349,130.797
-19.328,130.827
-19.329,130.834
-19.316,130.824
-12.314,131.566
-19.945,129.017
-19.945,129.011
-17.765,129.066
-17.759,129.033
-12.308,131.57
-12.299,131.564
-13.194,143.234
-13.175,143.178
-14.974,143.408
-14.463,143.666
-13.259,143.195
-13.281,143.204
-13.173,143.192
-18.967,144.33
-18.965,144.342
-13.209,143.27
-13.22,143.255
-14.46,143.659
-33.944,150.926
-33.819,150.844
-33.796,150.874
-34.46,150.882
-33.937,150.931
-14.806,144.931
-13.643,143.112
-13.647,143.118
-12.723,143.311
-13.221,143.225
-13.2,143.228
-13.228,143.2
-14.465,143.652
-14.936,143.619
-14.963,143.407
-14.972,143.423
-13.202,143.225
-13.222,143.241
-13.224,143.248
-13.25,143.208
-13.252,143.221
-13.283,143.217
-13.26,143.207
-13.354,143.302
-13.353,143.299
-13.355,143.285
-13.636,143.119
-23.054,146.042
-23.052,146.055
-13.288,143.197
-13.264,143.197
-13.266,143.183
-13.286,143.199
-13.349,143.156
-13.347,143.17
-13.36,143.157
-13.648,143.13
-13.644,143.124
-23.05,146.047
-13.045,136.274
-15.696,135.688
-14.768,135.332
-23.611,132.966
-15.224,143.775
