latitude,longitude
-22.199,119.129
-21.637,119.736
-21.623,119.734
-22.29,120.685
-22.289,120.676
-22.28,120.677
-22.319,117.029
-22.315,117.016
-32.855,119.025
-33.921,116.034
-33.928,116.044
-33.919,116.046
-33.908,116.037
-34.895,116.976
-34.301,115.962
-30.866,121.499
-26.933,114.193
-26.931,114.204
-27.022,114.343
-27.016,114.319
-26.941,114.206
-27.014,114.33
-26.876,114.307
-26.913,114.201
-26.911,114.212
-26.924,114.191
-26.922,114.202
-26.839,114.271
-26.874,114.261
-26.866,114.248
-26.841,114.26
-26.828,114.28
-26.83,114.269
-22.018,123.216
-22.017,123.207
-22.02,123.226
-22.011,123.228
-22.009,123.218
-22.008,123.208
-21.999,123.21
-22,123.219
-16.456,124.814
-16.457,124.824
-20.246,120.772
-20.233,120.776
-27.038,114.329
-27.028,114.327
-27.039,114.318
-26.93,114.215
-27.027,114.31
-26.942,114.195
-27.03,114.316
-27.025,114.321
-27.023,114.332
-26.939,114.217
-26.918,114.224
-26.883,114.263
-26.92,114.213
-26.837,114.282
-26.864,114.259
-26.82,114.267
-26.842,114.249
-26.831,114.258
-26.885,114.252
-26.876,114.25
-22.281,120.687
-22.875,119.307
-33.907,116.028
-33.907,116.022
-33.921,116.027
-33.914,116.057
-33.917,116.035
-33.91,116.049
-32.857,119.036
-33.926,116.033
-17.361,127.787
-17.363,127.798
-17.353,127.8
-17.351,127.788
-17.373,127.797
-17.58,128.567
-18.148,129.754
-26.737,149.473
-33.68,150.755
-33.679,150.75
-33.664,150.749
-33.689,150.707
-33.675,150.707
-33.691,150.712
-32.7,151.174
-32.705,151.18
-32.707,151.188
-32.023,151.696
-32.012,151.787
-28.552,148.182
-41.405,147.723
-41.411,147.729
-23.931,146.143
-25.932,146.186
-25.945,146.187
-25.91,146.176
-25.904,146.203
-25.946,146.19
-25.92,146.179
-25.931,146.188
-25.923,146.2
-25.93,146.177
-25.937,146.191
-28.257,147.62
-28.265,147.584
-28.256,147.586
-28.271,147.563
-28.256,147.608
-28.272,147.568
-27.875,147.735
-30.117,147.611
-25.934,146.203
-25.923,146.178
-25.903,146.193
-25.933,146.199
-25.936,146.179
-25.907,146.2
-25.911,146.18
-41.411,147.727
-27.037,148.311
-28.41,148.416
-28.331,148.156
-27.567,148.412
-27.866,149.243
-27.863,149.163
-27.855,149.241
-27.862,149.179
-30.519,151.285
-33.834,142.746
-33.843,142.744
-28.659,152.538
-27.626,152.246
-28.559,151.321
-28.401,148.417
-27.989,150.208
-27.999,150.21
-28.493,149.593
-30.046,151.747
-27.028,148.312
-27.564,148.413
-28.343,148.157
-28.333,148.16
-25.902,146.182
-25.914,146.202
-25.912,146.191
-25.938,146.202
-25.935,146.181
-25.922,146.189
-26.246,149.77
-28.494,149.605
-28.557,151.334
-28.553,151.326
-28.657,152.549
-26.797,152.959
-27.873,147.725
-28.254,147.602
-28.248,147.612
