latitude,longitude
-23.35,119.031
-23.283,119.154
-21.695,119.131
-23.282,119.207
-23.355,119.051
-21.915,120.095
-21.917,120.112
-21.928,120.112
-21.93,120.102
-21.919,120.11
-21.926,120.102
-21.928,120.083
-23.082,118.045
-23.09,118.05
-23.095,118.028
-20.78,115.438
-20.778,115.45
-20.775,115.441
-14.484,129.563
-13.591,130.1
-13.561,130.06
-13.529,130.106
-13.523,130.099
-13.515,130.102
-14.056,129.778
-14.085,131.309
-17.227,134.811
-18.951,129.863
-17.914,126.545
-17.773,126.506
-17.765,126.498
-17.57,127.232
-18.056,126.396
-15.912,125.468
-15.916,125.503
-15.923,125.495
-15.918,125.481
-16.81,124.961
-16.801,124.96
-16.792,124.962
-15.367,124.896
-15.885,125.193
-16.191,125.37
-15.942,125.38
-16.197,125.39
-16.199,125.381
-16.2,125.372
-16.307,124.938
-16.302,124.933
-15.636,124.684
-15.627,124.683
-16.176,125.488
-16.166,125.485
-16.34,124.842
-16.31,124.923
-15.758,125.187
-15.908,129.933
-15.854,130.664
-15.829,130.668
-15.823,130.66
-16.657,130.31
-16.661,130.355
-16.669,130.35
-16.439,129.661
-16.438,129.655
-16.35,129.154
-16.336,129.146
-16.285,129.124
-16.277,129.109
-15.873,128.446
-16.385,127.865
-16.375,127.864
-16.361,127.879
-16.363,127.867
-16.742,127.872
-15.459,125.761
-15.519,125.757
-15.438,125.613
-15.905,128.432
-15.907,128.421
-15.875,128.434
-15.65,128.558
-15.463,125.761
-15.47,125.647
-15.46,125.655
-15.463,125.797
-15.479,125.794
-15.469,125.791
-15.486,125.788
-15.517,125.766
-15.52,125.748
-15.508,125.765
-14.865,126.135
-14.301,126.147
-14.302,126.137
-14.293,126.136
-14.284,126.135
-14.266,126.132
-14.812,126.048
-14.333,126.299
-14.325,126.288
-14.315,126.296
-14.349,126.191
-14.351,126.182
-14.342,126.18
-14.318,126.16
-14.307,126.168
-14.309,126.158
-14.31,126.149
-14.361,126.247
-14.371,126.235
-14.373,126.225
-14.363,126.224
-14.365,126.214
-14.357,126.203
-14.348,126.201
-14.305,126.248
-14.255,126.14
-14.823,125.858
-14.805,125.856
-14.796,125.854
-14.822,125.868
