latitude,longitude
-20.724,119.4
-20.711,119.387
-20.722,119.385
-20.713,119.402
-20.716,119.416
-20.719,119.431
-20.708,119.373
-22.234,120.659
-22.236,120.671
-21.403,119.735
-21.412,119.755
-21.409,119.741
-21.407,119.761
-21.405,119.748
-20.445,118.055
-20.441,118.062
-23.179,116.181
-23.205,116.227
-23.19,116.235
-23.198,116.242
-18.785,127.53
-18.777,127.534
-34.87,118.248
-34.86,118.289
-34.876,118.254
-34.866,118.295
-34.864,118.299
-34.855,118.301
-20.16,119.613
-20.157,119.599
-20.149,119.615
-20.146,119.601
-32.039,120.563
-31.998,120.585
-32.036,120.462
-32.032,120.488
-32.04,120.579
-18.586,125.123
-18.584,125.113
-23.201,116.222
-23.17,116.19
-23.196,116.2
-23.183,116.203
-23.192,116.247
-23.188,116.225
-23.167,116.181
-23.198,116.203
-23.192,116.234
-23.182,116.25
-23.192,116.248
-31.988,120.53
-31.996,120.583
-31.97,120.532
-32.032,120.483
-32.037,120.467
-23.17,116.166
-23.184,116.264
-19.69,124.43
-19.689,124.421
-32.911,124.279
-32.905,124.281
-33.974,123.196
-33.972,123.179
-18.793,127.512
-18.791,127.536
-18.78,127.511
-14.917,144.138
-14.905,144.167
-22.911,150.457
-22.903,150.444
-21.786,149.219
-22.949,150.57
-21.154,148.667
-21.798,149.207
-26.644,149.013
-23.558,148.114
-23.618,148.274
-24.134,151.475
-24.885,152.033
-24.401,148.73
-24.383,148.672
-24.233,150.554
-34.46,150.876
-31.338,147.96
-31.348,148.004
-20.666,148.217
-20.665,148.231
-31.232,152.876
-31.227,152.855
-31.227,152.861
-24.385,148.682
-23.234,149.249
-23.559,148.124
-23.628,148.282
-23.619,148.284
-22.438,148.324
-22.407,145.48
-24.829,150.908
-24.2,150.554
-21.772,145.928
-24.21,150.556
-24.221,150.546
-23.244,149.251
-22.913,150.45
-22.905,150.468
-22.233,146.384
-21.971,148.591
-21.97,148.582
-35.718,146.601
-24.584,150.877
-24.224,150.541
-24.199,150.566
-23.627,148.272
-23.905,145.879
-22.247,146.375
-22.245,146.365
-22.904,150.452
-22.902,150.455
-22.903,150.452
-24.244,151.52
-24.242,151.507
-24.223,150.552
-24.211,150.544
-24.212,150.561
-26.512,151.071
-22.951,150.559
-22.973,150.069
-37.904,145.244
-37.902,145.232
-37.843,145.281
-37.82,145.303
-37.819,145.292
-26.239,147.83
-26.248,147.829
-31.353,147.961
